,brand,overall,reviewText,summary
41783,"by
    
    Nintendo",1,"Sorry, I found it boring.  I thought there would be something to this, but after a couple of hours I put it away.  If nothing even remotely exciting happens in the first couple of hours of ""playing,"" I have little hope that things will improve.  As someone else said, if petting fish is your bag, great.  I can do that at the fish market (dead fish might at least be interesting since you can eat them, too).  When I play a video game, I want to have at least a little fun.",Endless boredom.
41806,"by
    
    Nintendo",2,I purchased this game primarily on the reviews which led me to believe I'd be getting a free-roaming scuba simulation with a little game tacked on.Really though that isn't the case. Your ability to free roam is limited to a small circular area of a few hundred square feet which you can't leave. If you want to roam further you have to move your boat which then moves the boundary to the new point. But to get the use of the boat you have to perform several tasks first - in fact to get use of several items you have to perform these tasks.Perhaps later in the game the boundary gets bigger - not sure. The mandatory 'teach your dolphin to somersault' sub-game turned me off so much I doubt I'll return.Very disappointed.,Not quite what I was expecting.
43749,"by
    
    Nintendo",2,"Pros:+A Surprisingly Interesting Story+Very Colorful+Tons of MissionsCons:-Bland Dungeon Designs-Repetitive Gameplay-Very Stale and Boring Gameplay-Far too easy-Not too big on the graphics-A Very slow storyPokemon Mystery Dungeon Blue Rescue Team (Or Red, depending on which version you had) was not exactly a great game. While it sold very well, it wasn't even close to touching the surface of what other traditional Pokemon games have done. Blue and Red Rescue Team weren't that exciting, they had boring gameplay, were incredibly repetitive and just all around bland. Sadly, Chunsoft didn't really do a whole lot to improve a severely flawed game. In fact, it suffers from many of the same problems as the other Mystery Dungeon games.Just like the previous one, you are a human that one day wakes up as a Pokemon. You get a partner based off the questions you answer at the beginning. Same basic principle as the first. Then you'll go on missions where you will hunt down outlaw Pokemon or rescue other Pokemon. It's simplistic stuff. The story actually isn't so bad. It's a very slow story, but for Pokemon you're actually getting something good. You won't see a trainer throughout the game. At all. This is all about the Pokemon.On the other hand, the story and flow of gameplay is repetitive. Seeing the same cutscene before and after each mission over and over and over again gets very annoying when you just want to jump into your next mission. However, it's easily the gameplay that's the worst part of the game.Just like the Rescue Team games, the gameplay is incredibly stale and boring. You go into a dungeon and explore floors that are randomly generated until you get to your objective. The floors are all very bland and boring. The biggest problem with the random generated floors is when you enter the next area and you're right next to the exit. It happens from time to time. Then again, most of it you'll want to get through quickly, anyway. The environments are so bland and devoid of details that one floor doesn't feel any different from another. It's like walking through an endless dungeon. They have their own themes, but no real design.The combat is worse. When you approach a Pokemon, you'll engage them. There are no random battles, but that doesn't mean it'll play like an Action RPG. At first glance, combat really doesn't seem all that bad until you realize there's no strategy involved whatsoever. What makes the traditional games addictive, other than catching them all, is the surprising amount of depth that goes into each battle. This is exactly what the Mystery Dungeon series lacks. It quickly becomes a button mashing affair with no real thought or strategy. The game is also unbelievably easy. Even boss battles are an easy, button mashing affair to see who can get in the most attacks. Even though you're given a set of moves you can use, and there's a little bit of strategy here, you'll find that you never actually need it. There's hardly an incentive to pick moves over another. You'll go exploring with a party of four, and you can control their moves as well, but mostly, you'll find you need just one Pokemon to get much of the job done. Combat is just boring.Much like the previous one, you can get wild Pokemon to join your rescue team. You can only have four in your party at a time, however, but nonetheless you can still get them to join.What would a Pokemon game be without two versions? With this duo you have Explorers of Time and Explorers of Darkness. Much like all the duo's, the games don't have that many differences, but you'll need both to uncover and unlock everything. This means you'll either have to buy the other version or convince a friend to do so. Should the worst ever happen and you actually get taken down in a dungeon, you can send out a distress signal in hopes that a friend will come by and rescue you. Unfortunately, you're probably better off accepting your fate.Pokemon has never been a game to push graphics and sound. Mystery Dungeon is no exception. It's a very colorful game, but hardly takes the DS to the standards it can accomplish. Much of it looks like it belongs on the Gameboy Advance rather than the DS. And with the boring design of the dungeons, there's really nothing here to look forward to in terms of graphics. As I said, however, Pokemon has never been a graphical powerhouse. It doesn't really sound great either. Much of the music is forgettable.If you enjoyed Pokemon Mystery Dungeon Blue Rescue Team or Red Rescue Team, then chances are you'll like this one as well. It's essentially the same game. So if you did like Blue and Red Rescue Team, then you can very much disregard this review. If Blue and Red Rescue didn't do much for you, don't expect the latest release to turn you into a fan.",Incredibly Boring
43755,"by
    
    Nintendo",1,I got this in a wii bundle. I only like the tennis game. I suggest wii sport resort if anything,boring not worth playing
43756,"by
    
    Nintendo",1,You have to unlock one game at  a time to play all of them. You cant just choose one. The pool table one comes with no instructions so now Im stuck on this one and cant get the rest unlock so it was a waste of money,Unlock a game at a time
43763,"by
    
    Nintendo",2,"I picked up Wii Play for five dollars at a local game store. That was a fair price, because five dollars is about all Wii Play is worth.Pros (with a few cons):Combat is back. This game would be one star material if not for its Combat clone, which is called Tanks. Unlike the hit Atari 2600 game that it emulates, this game doesn't require two people to play. In that way, it's actually better than the original.Duck Hunt is partially back in the form of Wii Play's Shooting Gallery. However, Duck Hunt was a much better game than this. You're actually shooting targets and the ducks are there for bonus points. Furthermore, the game ends far too quickly. If you want to play Duck Hunt (which is far more enjoyable than Wii Play), hunt down a NES.Cons:The pool game only has 9-ball, and it doesn't even follow the accepted rules of 9-ball.Find Mii hardly constitutes a game.Everything else.Wii Play was just a good way to get a Wii Remote when it came out, but by itself, it's potentially something you can enjoy for like ten minutes.",Uh.. rent it or get it used.
43779,"by
    
    Nintendo",2,"This game has some pretty fun games to play.  We had fun with the hockey game, the cow racing, shooting and especially 9-ball.  They are all very basic games though and as a stand-alone this just isn't worth it.  I think this should be another game like Wii Sports that is included in the console package.  It's fun but it's cheap and basic.If you are buying another remote, you may as well spend the extra ten and get this game too, don't buy it stand-alone.",Don't buy it without the remote!
43785,"by
    
    Nintendo",2,"I played two games on this and haven't played since because I thought the whole thing was not very good. It is just some mini games that really, in my opinion, aren't worth buying. They are supposed to teach you all there is to know about using the controller to play Wii, but honestly, you can learn all that from other games (like the included Sports games) like I did. Pointless really. I was disappointed.I bought this with a ""bonus"" controller, so at least the game itself was only about $10.",Not worth buying
43809,"by
    
    Nintendo",2,"I bought this game at the same time I bought Wii Play. I only paid $10 for this game and $20 for Wii Play. No one in the family has played Wii Play for more than a few minutes. Both kids and adults say its very boring. Wii Play on the other hand is worth every penny. So if you want a fun family go, then go with Wii Play.",No one in the family ever plays this game.......
43812,"by
    
    Nintendo",2,"I rated this game on Epinions.com as a 3 star because the game only cost [...]  when you consider that [...]  bundle was for the 2nd Wiimote.  The games, though entertaining, are NOT worth more than the [...]  more you pay when you buy the bundle.  Even then, I felt ripped off and told Nintendo so.The purpose of Wii Play is to introduce you to the Wiimote.  The Nintendo Wii remote is different than any other game controller to date for a game console system.  As such, I think it would have been more prudent to include this set of games with the console itself.Wii Play starts off with the basic pointing capabilities of the Wiimote and through 9 games shows off the capabilities all the way up to Tank!, which uses the Nunchuck.Sure, there is some entertainment value in Charge! and I think that even Space Hockey and Billiards are worth getting.  But the majority of the games are not full applications.  There are no levels, and once you experience game play, it's pretty much the same from there on.If you can buy this game separately for[...] , or if you buy it in a bundle, I recommend it.  Otherwise, keep your money and use Wii Sports to learn how to use the Wiimotes.",Woah - The Game is only worth $10!
43813,"by
    
    Nintendo",1,Did not enjoy this at all. Even first time playing these games was not enjoyable. Had to force myself to keep playing to say that I at least tried every game on the CD before I traded it in at GameStop.,Wii Play game set
43963,"by
    
    Nintendo",2,"Pros:+A Surprisingly Interesting Story+Very Colorful+Tons of MissionsCons:-Bland Dungeon Designs-Repetitive Gameplay-Very Stale and Boring Gameplay-Far too easy-Not too big on the graphics-A Very slow storyPokemon Mystery Dungeon Blue Rescue Team(Or Red, depending on which version you had) was not exactly a great game.  While it sold very well, it wasn't even close to touching the surface of what other traditional Pokemon games have done.  Blue and Red Rescue Team weren't that exciting, they had boring gameplay, were incredibly repetitive and just all around bland.  Sadly, Chunsoft didn't really a whole lot to improve a severely flawed game.  In fact, it suffers from many of the same problems as the other Mystery Dungeon games.Just like the previous one, you are a human that one day wakes up as a Pokemon.  You get a partner based off the questions you answer at the beginning.  Same basic principle as the first.  Then you'll go on missions where you will hunt down outlaw Pokemon or rescue other Pokemon.  It's simplistic stuff.  The story actually isn't so bad.  It's a very slow story, but for Pokemon you're actually getting something good.  You won't see a trainer throughout the game.  At all.  This is all about the Pokemon.On the other hand, the story and flow of gameplay is repetitive.  Seeing the same cutscene before and after each mission over and over and over again gets very annoying when you just want to jump into your next mission.  However, it's easily the gameplay that's the worst part of the game.Just like the Rescue Team games, the gameplay is incredibly stale and boring.  You go into a dungeon and explore floors that are randomly generated until you get to your objective.  The floors are all very bland and boring.  The biggest problem with the random generated floors is when you enter the next area and you're right next to the exit.  It happens from time to time.  Then again, most of it you'll want to get through quickly, anyway.  The environments are so bland and devoid of details that one floor doesn't feel any different from another.  It's like walking through an endless dungeon.  They have their own themes, but no real design.The combat is worse.  When you approach a Pokemon, you'll engage them.  There are no random battles, but that doesn't mean it'll play like an Action RPG.  At first glance, combat really doesn't seem all that bad until you realize there's no strategy involved whatsoever.  What makes the traditional games addictive, other than catching them all, is the surprising amount of depth that goes into each battle.  This is exactly what the Mystery Dungeon series lacks.  It quickly becomes a button mashing affair with no real thought or strategy.  The game is also unbelievably easy.  Even boss battles are an easy, button mashing affair to see who can get in the most attacks.  Even though you're given a set of moves you can use, and there's a little bit of strategy here, you'll find that you never actually need it.  There's hardly an incentive to pick moves over another.  You'll go exploring with a party of four, and you can control their moves as well, but mostly, you'll find you need just one Pokemon to get much of the job done.  Combat is just boring.Much like the previous one, you can get wild Pokemon to join your rescue team.  You can only have four in your party at a time, however, but nonetheless you can still get them to join.What would a Pokemon game be without two versions?  With this duo you have Explorers of Time and Explorers of Darkness.  Much like all the duo's, the games don't have that many differences, but you'll need both to uncover and unlock everything.  This means you'll either have to buy the other version or convince a friend to do so.  Should the worst ever happen and you actually get taken down in a dungeon, you can send out a distress signal in hopes that a friend will come by and rescue you.  Unfortunately, you're probably better off accepting your fate.Pokemon has never been a game to push graphics and sound.  Mystery Dungeon is no exception.  It's a very colorful game, but hardly takes the DS to the standards it can accomplish.  Much of it looks like it belongs on the Gameboy Advance rather than the DS.  And with the boring design of the dungeons, there's really nothing here to look forward to in terms of graphics.  As I said, however, Pokemon has never been a graphical powerhouse.  It doesn't really sound great either.  Much of the music is forgettable.If you enjoyed Pokemon Mystery Dungeon Blue Rescue Team or Red Rescue Team, then chances are you'll like this one as well.  It's essentially the same game.  So if you did like Blue and Red Rescue Team, then you can very much disregard this review.  If Blue and Red Rescue didn't do much for you, don't expect the latest release to turn you into a fan.",Incredibly Boring
44294,"by
    
    Nintendo",2,"I loved this color of the Gamecube controller, but it did not go well with the color of my Gamecube console, which was indigo by the way, so I got rid of it.",No Match For Mi System
44298,"by
    
    Nintendo",1,"I ordered four of these through Amazon's Marketplace, and every one of them was a Gamecube controller not the Wii controller pictured.  -----  Furthermore they were not even the correct color.  1 was purple, 2 were black, 1 was silver (rather than the white advertised).  None of them matched my console's white color.  PLUS the cord was half the length of the official wii controller.I complained to amazon but rather than deal with the problem, they blocked my ability to file any future complaints or returns.  In other words they PROTECTED THE DISHONESTY of the sellers in their marketplace.  SO BE WARY.  Just thought everyone should know what they will get before they buy.  Of course amazon will probably censor this review.  (If they don't I'll be amazed.)As for the actual Wii controller: I have no idea if it's good or not, since Amazon's markerplace never sent me one!  Four purchased and zero delivered.",It's a GAMECUBE controller not a Wii controller
44316,Nintendo,1,"My grading scale with Wii Games looks like this ...5 star = A must play. No improvements need to be made. Has replay value (this is very important). I do not give out 5 star reviews open-heartedly. I consider any game worth playing, and owning is a 4 star game (which is my way of saying its 5 stars). Im very strict on 5 stars.4 star = Even if its my favorite game for the Wii, I will hand out 4 stars to it cause I can view some improvements to be made. OR it does not have replay value (meaning I played it once, I loved it but Im not gonna play it again). Either way, it was a game I would prefer over its competition / genre. I like to give any great game 4 stars just so I can leave some room for a potential 5 star future improvement of the game.3 star = Playable and fun game, I would recommend it but there may be a better alternative (a game that received a 4 star in the same genre)2 star = Not worth playing. No need to purchase. Much better games out there in the same genre.1 star = Silly game. A waste of time. No need to bother.And now we can continue with the actual review for Wii Sports ... First of all, I am a 24 year old male. I am not happy seeing a lot of 4 and 5 star reviews for this game. Its as if no other games were played therefore the reviewers had nothing to compare the game to. I can understand that as Wii Sports comes with a new Nintendo Wii. This is not a hot launch title like Super Mario 64 was for the N64. In no way should this game have the same review rating as Super Mario 64. I would give this game a 1.5 as it is 5 games in one but ratings need to be lowered! As to not fool anybody out there that this is a hot product, because it is NOT. I am one that relies on Amazon reviews for a lot of the products I buy. So I do not want to be misinformed. People who purchase the Nintendo Wii spend their time playing hot titles like Zelda, Super Mario Galaxy, Metroid Prime 3, Resident Evil 4, Mariokart Wii, etc. THIS GAME, ""Wii Sports"" can be seen left in its packaging unopened by a Wii owner. If I could sell this game I'd be happy. If you purchase a Wii that does not have Wii Sports, please purchase a different game. As I'm sure you can always borrow this from a friend. In fact, they may very well give it to you. I would.So lets look at this game ... The title of this review is ""too much intrinsic ratings"". What I mean by this is the high ratings are given to this game because it has a strong relationship with the Nintendo Wii console. Nintendo Wii is of great success (and even having this Wii Sports game included with it, I would still offer 5 stars to Nintendo Wii). But this individual game needs to be reviewed for the game that it is. And not a psychological view that 1) it is mutual with the Nintendo Wii (dont want to give a bad review to the game that piggybacks with a remarkable console), or 2) it is often the first game played on the Nintendo Wii. In fact being the most handed out game (how often are hand outs considered popular?) this game has only received less than 20 reviews. Maybe its because hardcore gamers have no interest in this game, or never bothered to play it. As I had no intention playing this game when I purchased my first Nintendo Wii.So lets look at what it offers ... these are all short games. Nothing competitive, or innovative. An introduction as other reviewers have mentioned. This is more like a demo. Or a tutorial for the real version of the games. And is very PONGY.Baseball ... only 3 innings. Cant play defense. Use no thought. You just pitch, and bat. While the computer plays the fielders. No double plays can be made, no pick-offs. I consider it an 80's baseball version of pong. It is very simplicit. What I mean by this is when you hit the ball, as soon as the fielder touches it, it will tell you whether you received a single, a double, or a triple. Can you imagine playing a baseball game on an 80's computer? Where it tells you what happens. Yes, like that. You dont tell the runners where to go or have ANY interaction with the fielders. Its very basic. Pitch the ball by swinging down. Then hit the ball by swinging across. And thats IT. Let the computer take care of the rest. No buttons need to be pushed in this game.Tennis ... this game reminded me when I was in Las Vegas. I played a game called ""Ace Tennis"" on one of those virtual game touch-screen machines at a bar. Again, its very simple, just swing the remote at the right time. Doesnt take any thought. The ball seems to always go over the net and land in the same spot everytime. You can do this with your eyes closed. And not to mention but when playing single player, you play on a team of two. I played best out of 5 games, and best out of 3 games, the player on my team NEVER hit the ball. He was just a stand in, I did all the work. The same was true on the opponents team, he just slid back and forth along the net, didnt do anything unless I hit a slow one just over the net. And he'll finally pong it back to me. I literally spent 5 minutes going back and forth with the tennis ball. Just same ol same ol. Opponent doesnt make mistakes (he did once though I'll admit so consider it rare).Boxing ... first day I got my Wii (I had no other games) I couldnt sleep that night. So I got up at 1:30am. Didnt have anything to do at the computer so I played Wii Sports. I had played Wii Sports for over an hour earlier that day to get used to the game. It was kind of fun at first cause you're learning the game and wondering if this really is that 4+ star game!! ... so I get up at 1:30am and I really didnt want to play it but I had no choice lol. I searched through the game TRYING to find a reason to like it but I couldnt. Boxing is probably my favorite sport here. I spent an hour boxing. It gets harder after each fight you win. Eventually after an hour you get frustrated cause you cant get any punches through and it tires you out. The controls are a little tricky too. Punches I wanted to do would rarely register (the low or side punches). You can literally win rounds with nothing but high punches (which is keeping the remotes in front of your head and swinging down as if you're beating a drum). That simple. But the only reason I liked the boxing is cause it was a nice workout for the arms. After an hour you will feel a light sweat, become a little tired, you feel the blood pumping through your arm. So boxing is something I can consider apart of a workout plan. But there could be a much better option like Wii Fit, or a more in-depth boxing game like Facebreaker for example. In fact the mini games on Rayman Raving Rabbids gave me a better workout when I was beating a drum listening to a song. It made me move my body as I rhythm'd to the beat.Golf ... frustrating. I'm not a golf fan myself. This isnt Tiger Woods here, you cant customize, or play in competitive championships. Im sure Carnival games: MiniGolf is a much better option. Brings you more into the game. This golf here is very basic. You hit the ball in the hole, try to make par, and then you do it again lol. Very ""pong-y""Bowling ... bowling was hard for me. I didnt really master it. I had fun when I first played. Though having been without a game console for 6 months I was quite eager to play a Nintendo Wii again so I was thrilled no matter what I played =)And that sums up my review. This is a very PONGY game, as in basic / beginner / tutorial / demo. Its not your top of the line sport game here. I really hope this isnt viewed as a remarkable game for the Wii. I think the future of gaming has yet to come, Nintendo Wii being apart of that future and this game is just not it. Its pong. And you sure dont want to spend $30? on this game. Wow. I think the market is overpriced on that. Especially with so many in production it will greatly drop in value with time. I personally might play this game again. As I mentioned, boxing is a light workout. And Tennis is a virtual game I played at a bar having some drinks. So I wouldnt mind re-living that memory. And thats about it. Dont give yourself high expectations for this game coming from an adult perspective. For your child, they'll find more fun to it but still better alternatives for them ===",Very PONGY game. Too many intrinsic ratings!
44319,Nintendo,2,I got this in a wii bundle. Only game worth playing is tennis. I suggest wii sport resort of anything else,boring
44386,"by
    
    Nintendo",1,Boring and the levels are dumb!Every walk around collect game was better than this one!!! Seriously don't waste your time or money,Lame!!!
44392,"by
    
    Nintendo",1,"After playing most of this game, I really don't understand why there are so many positive reviews here. I'll admit that the good reviews and the cool cover art is what lead me to buy the game. Even when I read G4's negative review, I still thought perhaps this was one of those games that the bigshots reviewed negatively, but that was actually a good game. Sadly, I was mistaken. This game failed to bring much of anything to the table. It's all bad controls, bad gameplay, bad graphics. Just bad. And I normally wouldn't bring up graphics when it comes to gaming. I mean, graphics shouldn't count for a whole lot. But these are really bad. It almost feels like insult to injury in this case. Even being the advanced gamer that I am, I couldn't always tell where I was supposed to go or do. Maybe there are people out there who really do like this game. But I have a feeling that most of these reviews aren't real. I can't see how they could be. My advice? Skip this game.",Where are the positive reviews coming from?
45057,"by
    
    Nintendo",2,"Found this game to be a little lackluster, honestly if you want a cartoon like game that is really fun, then ratchet and clank: tools of destruction is way better, or even metal arms: glitch in the system. Both had fun interactive environments as well, granted they are both shooter type games, just found this one to be pretty repetitive to say the least, but if you like 2d games, this is your game. Just hard for me to rate this good even with pretty graphics when there is a glut of other good titles on various consoles out there. Granted the wii has had some innovative games with its control scheme, this is just boring.",If you like 2d and are a nintendo fanboy
45078,"by
    
    Nintendo",2,"I bought this game because it got 4 stars on amazon...boy was I wrong. A rip off of mario and probably other video games. I couldn't even find the first quest. The game play was easy but you had to do some out of this world maneuvering just to get some stuff and that should have been saved for the harder levels. Even though this is an old game from 2008 I really think Super Mario Bros wii sets the bar for ""fun-factor"" and remote ""sensitivity"" in videos games. I think this game was meant to be a big deal but got pushed through quality and into our laps.Pros: Nice Box art, cartoon-styled graphicsCons: The first levels are too hard to start off with, too many extreme manuevers , when you shake the wii remote to get coins the sensitivity is low causing you to shake the remote too hard.",4 stars? puhleeze
45084,"by
    
    Nintendo",2,"After seeing 10 reviews and this having a 5 star overall rating (9 five and 1 four), I couldn't resist picking this game up for under 20 bucks.I'm a 34 year old male who usually enjoys sports simulations, rpg, adventure, and puzzle and family games.It feels very much like the I Spy games or Hidden Mystery games on the PC. It contains very little story with very short interactions with the suspects.  You do virtually nothing to 'solve' the mystery other than find random items within a picture and solve some simple puzzles.  The items are completely random and don't even go along with the story or setting (ie: within the garden you find a bundle of junk the millionheir left there)Then to top things off, you suddenly have to perform some silly task before you can get information from a suspect (like fix a clock or find some ingredients for a recipe).  I thought I was supposed to be a detective.It had a few nice tools, like the usage of a flash light, x-ray pen, and straw (microphone) to blow things around the screen.Professor Laytons Curious Village was a mystery / puzzle game that was much better than this.  It's puzzles revolved more around logic and reasoning rather than seek and find.  Millionheir feels more like a word search with pictures (I would choose this over a word search) that have little to nothing to do with the plot.I skipped the rookie mode and chose detective mode (you are given a limited amount of time to find the clues within a picture).  I had at least half the time left for each picture except one.  I never felt rushed to hurry and solve the task at hand even without using the hint button.  Upon completion, you do get more difficult settings if you feel like replaying it again...but I don't have an interest in completing a game just to find different items within the pictures.Other reviewers call this a 'thinking' game, but I find there are much better 'thinking' games out there (Professor Layton, Flash Focus, Brain Age, most adventure games, most rpg games, and most strategy games).Based on the reviews, there is definitely a population that enjoys it, so be sure to read their reviews to see if you have similar interests as I seem to be in the minority and not the target audience for this game.The nice thing about this game is the price relative to most DS games, BUT I would have enjoyed reading 3 new mystery novels for the same price (10+ used mystery novels).","Repetitive, quick & easy, prefer reading a book"
45095,"by
    
    Nintendo",2,"I've become addicted to hidden object games on the PC and the Mystery Case File ones are my favorite. I went out and bought a Nintendo DS just to play the DS hidden object games that aren't available for computers. But this game only has twelve suspects, with only two screens of objects for each with four or five objects to look for on each. I'll be finished with this game in no time. I haven't received the other two hidden object games yet from Amazon, and I hope they're not going to be as short as this one.","Very, very short game"
45113,"by
    
    Nintendo",2,"I bought this based on the good reviews here.  I agree that it is beautifully done but I found the game downright tedious.  There is no mystery to solve, just a list of items to find in various settings.  Now and then there are 'puzzles' but with only one exception, they are simple and require no real thought.If  you're looking for a ""Where's Waldo"" type of entertainment, I highly recommend this game.  The detail is astonishing, particularly in X-Ray mode. As a mystery, it misses the mark.","Great graphics, not very interesting"
45164,"by
    
    Nintendo",2,"I absolutely adored the first Animal Crossing game for the GameCube. I'd play it every single day for about 2 years, filling up my catalog, hunting for bugs, fishing, getting all the fossils, trading items with friends, etc. I even went the extra mile and got the E-Reader accessory just so I could get surprises from the Animal Crossing cards that were made. For me, Animal Crossing was easily one of the top 3 GameCube games, and I put it in my top 25 favorite games list not that long ago on here. Then...the DS game Wild World came out, and I just couldn't get into it. The 'rolling world' effect was annoying, there wasn't much new content that was fun, and I didn't care to get another copy when it got stolen. When City Folk here came out a few years ago, it didn't look much different from Wild World, and I noticed that Nintendo was very disappointed with sales for the game, even after they hyped the whole voice chat accessory for it. Well, I've recently given this game a chance, and it hurts me to say that I can have more fun with the original than this newer version, which I almost just called an upgrade, but it's anything bur that. But before I get started, if you're new to the Animal Crossing games, you can change my ratings to 4 stars for both fun and the overall rating, as it'll be fresh to you.City Folk plays exactly like the previous games, where you start your life in a new city full of talking animals, digging up fossils, catching fish and bugs to fill the town museum, helping people deliver items to one another, and take part in town events like fishing tournaments and even holidays. When you enter the city, you don't have any money, and run a few errands for Tom Nook, the local shop owner. He actually lets you live in one of the little houses nearby, but you'll be in debt, and need to pay it off in order to get a bigger house, and for him to get a bigger store. And that's the main part of the game, more or less, though the game really doesn't have any objectives that need to be met, and it never really 'ends'. You can see the credits on saturdays when K.K. Slider shows up to play music, and the credits play while he sings.On paper, the game sounds really boring, but it's fun and engaging, if you're new at least. There are many different kinds of fish and bugs to collect, with many only being available at certain times of the day and during certain months. Some bugs are incredibly fast, and can take some players years to catch if they're not quick enough. Fossils are dug up, identified at the museum, and if they don't have what you brought in yet, they'll take it and display the bones in the appropriate section. Of course, you don't have do donate fish, bugs, paintings or fossils- you can sell them to Tom Nook, trade them with other villagers if they ask for one, or just display them in your own home. Decorating your house is one of the more fun elements in the game, as Tom Nook only has a couple of items for sale each day that you can put in your home, with new stuff coming in all the time. You'll want to pay off that debt fast, and make your house bigger and bigger so you can make room for the cooler stuff, as you home barely qualifies for a shack when you start out. Wallpaper, carpet, beds, couches, dressers, ninja swords, ponds, bonsai trees, there are hundreds of things you can decorate your house with. Some items are themed, like the Lovely series which has a heart design with everything, or the Kiddie series which resembles an indoor play area for toddlers, complete with elephant slide. You can have up to 4 different people in the same town, and can send letters to one another along with items to help them out. It's pretty fun competing to see who can get the most things in the museum. There's also the online mode which is like the Wild World feature, but a bit smoother of course.I just made it sound like fun, but the thing is- I just basically repeated what I'd say for anyone playing the GameCube game, aside from the online play. There are barely any new features here that I can say anything good about, and then there's another problem- there just isn't that much to do. I remember talking to villagers in the original, and they'd almost always have something for me to deliver to another villager, or want me to buy something of theirs. In City Folk, I'd actually be surprised when a villager would have me run an errand, since most of the time they'd just spew some cute lines or ask me to change their catchphrase. Unless you have a lot of friends with the game that you can visit online, there's not going to be much to do aside from the usual fishing/bug hunting. But what about the City, the key feature here that's even mentioned in the game's name? Very disappointing. Gracie, the stylin' uppity giraffe, now has her own store full of overpriced furniture and clothing. There's a theater where you can watch someone give odd performances, and walk out with a new expression for your character to do while walking around. The black market businessman Redd is back, but he requires both an invitation AND a bit of money to enter his shop now. And there's also a barber, shoe shiner, and Katrina the fortune teller has a building as well. It sounds like a lot, but it's usually a waste of time coming here unless you REALLY want to fill your catalog and spend a lot of Bells on Gracie's stuff. It's not much of a city, especially when everything's on one side of the street.My other problems have to do with minor things and the controls. The main complaint I have as far as minor things go (aside from the rolling world) is that when you run around on the grass, which is what covers the majority of your town, it deteriorates quickly, resulting in your town turning into a desert wasteland. You'll need to plant flowers over any dead areas in order to restore the grass, but it a lot of time. I guess this was made so that characters could create paths to areas they frequent the most, but when you're chasing after super fast dragonflies, you're going to be killing off a lot of grass quick. So...unless you don't care about how your town looks, you're going to be walking most of the time. But the controls are something that I couldn't get used to. The game uses the nunchuck for movement with the analog stick, and the Wii remote for selecting things from the item screen. Why? Why can't we just use the analog stick for everything?In the end, the whole game feels rushed, and I can't recommend this to longtime fans. If you've never played an AC game before though, you're in for a treat, as I have fond memories from getting into this series years ago and having everything feel so new to me. This is truly a unique franchise, but I hate seeing a lack of progress on Nintendo's part with this version. I hate that the best new feature to me was that you can take pictures in-game and save them to the SD card, but even then, you can only have one picture saved on the menu at a time.But you know what? The Wii IS backwards compatible with GameCube games...and the old Animal Crossing is cheaper than this. So...","Trust me, it hurts to give this 2 stars."
45173,"by
    
    Nintendo",2,It was fun for like.. 4 days. And then I just got tired of it. I played the original for Gamecube and spent hours at a time but this one got really boring for me fast.It is one of those games that you will only get caught up in the land IF you get bored or have time to just sit down and actually play with others but since the newer release of AC that isn't going to happen.,Meh..
45175,"by
    
    Nintendo",1,"Ok, I have owned the game cube version, the ds version and now this one.  What is the difference?  NOT MUCH!  I wish I had saved my $50.00.  Now dont get me wrong, this is a great game if its the first time you have owned Animal Crossing but if you are expecting a different game, well, you will be dissapointed!",The same game the 3rd time around
45188,"by
    
    Nintendo",1,"The original Animal Crossing is wonderful. I bought it shortly after it came out (several years ago), and yet I still play it! I bought this new version, expecting the same core gameplay, updated for the Wii. Well, that's what I got. Only problem is, as other reviewers have said, there are very few updates. That wouldn't bother me so much, but what has been changed has been changed for the WORSE! Instead of the simple ""acre"" system from the first game, you now have to walk on a round ""globe"". Personally, it made me dizzy, and it also makes it hard to find things. Everything must be controlled with the Wii remote. To do something as simple as open the menu, you have to raise your arm, move the cursor, and click on something (where previously you could just push a button); while walking around, I had to keep my arm raised CONSTANTLY. Very tiring. But the worst of all is that you can no longer ask your neighbors for jobs, etc! THEY will approach YOU if they want something; if you talk to them more than once in a row, they get annoyed and start yelling at you. This makes it much harder to find things to do. Just to add insult to injury, they now make you water the flowers. That's right, you must water EVERY SINGLE FLOWER, EVERY DAY. Otherwise they turn brown.  After two days of watering flowers and hanging around, waiting for the villagers to ask me for something, I got bored out of my skull and went back to the GC Animal Crossing. I have never been happier. End of story.","Exactly the same, only BAD!"
