,overall,brand,price,reviewTime_y,reviewText,summary
46122,4,H&R Block,34.6,"02 2, 2016",It is a great product as it was basely easy to use but some parts were a little confusing it.  It work great on the federal and state income returns.,Good Income Taz Software
46123,4,H&R Block,34.6,"02 1, 2016","We switched over to them after Turbotax decided they didn't value their customers and could screw them last year by removing a feature that had been in for years and trying to tell us all it was to serve us better.  Hey Intuit you lost a customer of about 15 years doing that you morons!  So we got it and H&R Block imported things just fine last year.  It took a little getting used to, but no real issues.  It was no better or worse from a functional standpoint than the more expensive Turbotax, though the help files were slightly more cumbersome.  Nothing major.

Does it work?  Yes, it's fine and we had no issues doing our taxes with mortgage, minor stock dividend stuff, and some forms like W-G for gambling winnings.  Is it as good as Turbotax, well no.  It's not quite as polished and doesn't look as slick.  For example, updates aren't as seamlessly hidden as with Turbotax.  I even got a disturbing error message after the last program update.  I'm sure it's still fine, the program doesn't seem to be acting differently, but the last thing you want is a glitch in your tax software.  Probably going to wait for the next update on 2/15/16 and see if it gives any errors then.  Frankly, I'd just rather wait for updates in the first couple months on any tax software before submitting anyway.

So yeah, for cheaper cost and a company that I don't think is going to turn around and try to screw me, if only because they are a distant second in market share, it's well worth the money.  I have no qualms about suggesting it for anything but the most complicated of tax returns.

--Update 02/10/16--
I got the same error again for the state tax return.  It read No TaxDataStoreHandel found for TaxDataStore (see TaxDataMgr::getTaxDataStoreHandle()).  Not good since this is the second time.  I checked their support and they said to make sure anti-virus, firewall, etc. are off, no Windows Updates pending, and such, but I could tell it wasn't one of those.  Their help site wording is a little ambiguous, but did ultimately point me in the right direction after a couple minutes.  Go to Tools/Update the Program, click Next, then the hyperlink for What's included and which forms are final in the current state update?.  Browser will open and scrolling down will lead to the manual update area.  Couple more click and done deal.  No errors after updating that way.",Great Tax Software
46124,4,H&R Block,34.6,"02 1, 2016",does what is supposed to do.,Four Stars
46125,4,H&R Block,34.6,"01 31, 2016","I have been using TaxCut for a number of years and have been happy with it.  I switched to TaxCut when TurboTax did not deal well with an issue particularly requiring me to file a paper return.  TaxCut is more efficient if you know what you are doing since you select which easily select a section to complete.  I do find the $20 state filing fee irritating, but TurboTax has a similar fee.",TaxCut works well and is preferable if you are knowledgeable
46126,4,H&R Block,34.6,"01 29, 2016","I like the software so far, however I have not filed yet.",Good tax software
46127,4,H&R Block,34.6,"01 27, 2016",I've always preferred H&R Block and it's earlier named product over the major competitors product.  It is easy to use.,Good product.
46128,4,H&R Block,34.6,"01 26, 2016","Seriously, can anyone be happy with tax software???",can anyone be happy with tax software
46129,4,H&R Block,34.6,"01 26, 2016","This year, you will pay a big tax penalty if you didn't have health coverage for 2015. IMPORTANT* This program factors in the penalty at the beginning, so if your like me and you are looking at your refund amount, it will look significantly lower until the end of the process when you verify that you had health coverage. For me, this was very confusing. I spent like an hour or more redoing my taxes, because the refund amount seemed way off. It isn't till the very end that you figure out that it's low, because they penalize you for Obama care until you prove you have it.

Otherwise I like the H&R program. I have used it for years. I can't give it 5 stars because you have the hidden cost of paying for additional state e-file programs and additional amounts to efile your state returns. Otherwise it's all good ''''",Beware of Obama care
46130,4,H&R Block,34.6,"01 24, 2016",If you live in state of IL and have a complex return where you have investment transactions buyer beware.  This has happened to me two out of the the last three years with the software where when I try to e-file it is rejected.  Now there will be a lot of run around trying to get support and this fixed.  This run around is where you wish you had an accountant as this is a waste of time.  Not sure if it our state as the federal seems to never have an issue.  I wouldn't be surprised if this is an issue with the state and not H&R Block.  Either way just be aware.,State of IL does not work well with the software for state e-file.
46131,4,H&R Block,34.6,"01 23, 2016","I have not tried this yet, but in the past they have worked.",Four Stars
46132,4,H&R Block,34.6,"01 20, 2016","Great product, Easy to use",Four Stars
46133,4,H&R Block,34.6,"01 20, 2016",Nice Program easy to use.,Four Stars
46134,4,H&R Block,34.6,"01 20, 2016",The packaging was less then expected but the program is the same as what you would buy in a store.,The packaging was less then expected but the program is ...
46135,4,H&R Block,34.6,"01 20, 2016",easy to do,Four Stars
46136,4,H&R Block,34.6,"01 19, 2016",Seems OK but have not finished taxes yet.  Better than TurboTax.,Better than TurboTax
46137,4,H&R Block,34.6,"01 18, 2016",HAVE ALWAYS HAD GOOD LUCK WITH H&R BLOCK TAX SOFTWARE EVEN IN THE LATE 1999 WITH EXCELLENT RESULTS,Four Stars
46138,4,H&R Block,34.6,"01 18, 2016",Product as advertised,Product as advertised
46139,4,H&R Block,34.6,"01 15, 2016","I hate to do my taxes, but this software makes it as easy as possible.",Good software and a great price.
46140,4,H&R Block,34.6,"01 12, 2016","Does the job, really easy to install and saved buying it early in tax season.",Good buy
46141,4,H&R Block,34.6,"12 29, 2015",Not much to say about H&R Block 2015 Deluxe + State Tax Software! I have used H&R Block tax software for a number of years. Simple to use and great for those that like electronic filing. Electronic filing may not be available for filing your state tax return in some states but you're good to go for the Federal return. I am self-employed and all tax forms are included.,H&R Block 2015 Deluxe + State Tax Software
46142,4,H&R Block,34.6,"12 27, 2015","Used for years.  Much easier than paper and pencil and MUCH less than accountant.  Take your time- while they do have safeguards in place, it is possible to make a mistake, so review before you send it.",Great way to do taxes yourself
46143,4,H&R Block,34.6,"12 23, 2015",So far so good!  Easy to use and imports information from the last year which saves time.,Good Tax Program
46144,4,H&R Block,34.6,"12 14, 2015","Like many others, I purchased the H&R Block software last year for the first time when Turbo Tax did their infamous bait and switch.

The user interface is not as nice as Turbo Tax's but it gets the job done. I recently got the 2015 edition to estimate next year's tax payments. A good value compared to the competition.

It imported my previous year's TurboTax return with no problems.",A Bit Clunky But Gets the Job Done. Please Do Your Part to Shun the Intuit/TurboTax Evil Empire
46145,4,H&R Block,34.6,"06 26, 2018","Same as usual, works for relatively straightforward returns.",Four Stars
46146,4,H&R Block,34.6,"11 21, 2017","They're pretty much the best and they don't 'nickel and dime' you with ""extras"" that cost you.","Good, accurate"
46147,4,H&R Block,40.5,"08 4, 2016","I used Turbo Tax for 20 years.  They got greedy, increased proces, and forced more expensive products rather than basic ones.  I switched to H&R Block last year.  The Basic was just fine for me, the price was right, and  I thought it was less tedious to use than TurboTax.  I will use H&R BLock again this year.",Good Product and Good Value
46148,4,H&R Block,40.5,"07 27, 2016",Very easy to use and inexpensive.,Taxes done in 15 minutes.
46149,4,H&R Block,40.5,"06 17, 2016","Did its job, I'll use it again next year.",Four Stars
46150,4,H&R Block,40.5,"05 20, 2016",Does a fine job like it does every year. Easily pulls my W2 out of ADP and supported most of my brokerages.,Does a fine job like it does every year
46151,4,H&R Block,40.5,"05 15, 2016","I've used it for years. Excellent. However, last year I had to do an Amended Return. Very clumsy and hard to find out just what I needed to print and how to find the form to print.

Also I am retired in Mexico but the program insists on a US state. So I put California where my son lives. Then it insisted on my buying the California State return. So I put in a phony Washington address to avoid this. And then notified the IRS about my real address on their web site.

There are millions of American who are legal residents in another country and no longer have a US residency. H&R Block needs to handle this better.",Caution if you are legal residents outside USA.
46152,4,H&R Block,40.5,"05 8, 2016","About as simple as you can get.  Even so, the actual effortl to complete a 1040 and accompanying document and the need to collect all your pertinent information, is a bit draining.  I've use H&R Block basic for many years.  I got the deluxe version last year to see of if it was any better but I wasn't impressed.  All in all, a necessary tool for taxes.  I think I'll try TurboTax next year to compare.",Taxes my happy quota
46153,4,H&R Block,40.5,"05 5, 2016",purchase every year - works as expected,Four Stars
46154,4,H&R Block,40.5,"05 3, 2016","Does the job I need it to do, fairly smoothly. The one thing that hasn't been great is that when you add an ad hoc itemized list to several boxes (e.g., for adding up some expenses), there isn't an easy way to get the list that corresponds to the particular box you're working on. Instead, you get a popup that might offer three Schedule C itemized lists, and you have to guess which one you want. (Years ago, I used some tax software -- maybe Canadian, though, and not US -- which did this right: it has a little paperclip icon near boxes that had lists associated with them, and when you clicked on the paperclip you got your lists.)","Good, but wish that itemized lists worked better"
46155,4,H&R Block,40.5,"04 30, 2016","Used TurboTax for many years but, like many other people, left it last year due to their ""bigger price for less product"" decision.  Replaced it with this product and like it well enough to be a repeat customer this year.  If Block keeps its sensible balance of price/product, I'll likely be with them for the foreseeable future.",like many other people
46156,4,H&R Block,40.5,"04 28, 2016","Did what I needed, was simple enough to use and file.  Having used TurboTax and H&R Block software for the last decade, I can honestly say this the best version yet.  Price is good.  Downloading the software is much better than buying a disc copy; faster, too.",As Expected
46157,4,H&R Block,40.5,"04 23, 2016","As I understand it each of the tax preparation software companies really just makes one software package, but then they selectively disable various components so that they can sell different versions at a range of price points. I go for Basic because it is the cheapest. I have wages, interest, dividends, capital gains, and some rental income, and HR Block Basic handles all these just fine. It can also rolls forward my personal data from the previous year's tax file, which saves quite a bit of time. Rather than paying up for a version that does state taxes, I find that after I've done my federal taxes I can do my state taxes pretty quickly with just a spreadsheet. My main reason for rating it 4 stars instead of 5 is that the interview process could be smoother: there are pages trying to sell upgrades, and then whole series of pages that I have to keep clicking through even though they don't apply to me. To be fair that's probably primarily the IRS's fault, but it still doesn't seem to be as seamless as I would hope for. Unless things change dramatically, I will use HR Block next year and probably for many years after that.",and HR Block Basic handles all these just fine. It can also rolls forward my personal data ...
46158,4,H&R Block,40.5,"04 10, 2016","The best option for basic returns, who needs TurboTax, it is way overpriced.",Best no frills option
46159,4,H&R Block,40.5,"04 1, 2016","Works good, only problem was the key to file was confusing, but Amazon tech help me and found correct key with one call.","Works good, only problem was the key to file was ..."
46160,4,H&R Block,40.5,"03 28, 2016",Does exactly what it is supposed to do for not a lot of money.  I don't have complicated taxes and this works fine.,"Great for simple taxes, not very expensive"
46161,4,H&R Block,40.5,"03 14, 2016","Our taxes are simple, so there's not much to review.  The program does it's job.  I still prefer the TT format (just tired of Intuit's games), but this got the job done.  Hard to beat this price!",Cheap and got the job done
46162,4,H&R Block,40.5,"03 1, 2016",Got my taxes done quick.  Sad that it didn't include a state program.,Sad that it didn't include a state program
46163,4,H&R Block,40.5,"03 1, 2016","Worked fine, we've bought the CD version for stores every year for a long time.  Price for the download was a bit lower than the lowest price I'd seen locally and I had it quicker without paying for gas.","Worked fine, we've bought the CD version for stores every ..."
46164,4,H&R Block,40.5,"02 25, 2016","it worked well, as described.","Worked for Me, easy to use"
46165,4,H&R Block,40.5,"12 9, 2016",Good substitute for TurboTax.,Replacement for TurboTax.
46166,4,H&R Block,40.5,"11 12, 2016",Worked as expected.,Four Stars
46167,4,H&R Block,45.5,"04 7, 2016","Unless your tax situation is quite complex, or you really need a lot of hand-holding, this software will get the job done as well as more expensive packages. The flow could be better, but a little patience pays off in big savings.",Good software for a good price.
46168,4,H&R Block,45.5,"03 26, 2016",Bought the more expensive version in the past but this meets my needs just fine.,... in the past but this meets my needs just fine.
46169,4,H&R Block,54.0,"11 26, 2016",Good for the price.,Four Stars
46170,4,H&R Block,54.0,"10 5, 2016","Works well , fairly easy to use. It is the only software we have used so not sure if anything else is better.",fairly easy to use
46171,4,H&R Block,54.0,"08 16, 2016",Does what it says.,Four Stars
46172,4,H&R Block,54.0,"08 2, 2016","I have bought 2 years of this and saved a lot of money from going to an accountant.  Our taxes are fairly complicated, but I can get through them with minimal effort.",Easy to use.
46173,4,H&R Block,54.0,"06 13, 2016",Did the job .,Four Stars
46174,4,H&R Block,54.0,"06 7, 2016","#1. Find that activation ""code"" on your actual Amazon download site,
not in confirmation email at all. Must start with that.

#2. Following mandatory update, when it asks to reboot, decline and go through
a complete normal shutdown and fresh start.

On my up-to-date Windows-8, I had my first ever Blue Screen of Death following
update's reboot. Since 03/2013 Win-8 programs have crashed, but always restarted
without damage. This time it wanted Windows-8 reinstalled to get past the BSOD !

Using another computer to search symptoms and solutions
I was able to enter the computer's BIOS and get it started.

After that nightmare, it was smooth sailing. H&R Retrieved last year's Turbo-Tax files
and was easier to navigate than Turbo-Tax ever was (used them over ten years).

The 10% bonus added to your tax refund when used on Amazon was more seamless
than previously (on TT) and refund was faster than promised.","Watch out for ""update restart"""
46175,4,H&R Block,54.0,"06 1, 2016",Love it,Four Stars
46176,4,H&R Block,54.0,"05 28, 2016",Saved me money.  What else could I ask. Only 4 stars because I think the IRS should supply the app free on the IRS site.,Saved me money. What else could I ask. ...
46177,4,H&R Block,54.0,"05 23, 2016",Worked fine. Price even better than dis punt club stores.,Great price
46178,4,H&R Block,54.0,"05 15, 2016",nice,Four Stars
46179,4,H&R Block,54.0,"05 13, 2016","This was the first year that I didn't use Turbo Tax. I had a lot of issues last year with importing data for stock trades with TT, and ended up having to manually enter each individual trade. No issues with that this year using H&R Block.",This was the first year that I didn't use Turbo ...
46180,4,H&R Block,54.0,"05 3, 2016",Well thought out and easy to use.,Great software!
46181,4,H&R Block,54.0,"04 30, 2016",first time I have tried this tax prep method found it a little complicated will see if irs clowns accept it.  they have far less education and would compete for village idiot status if it weren't for congress already taking the job.,first time I have tried this tax prep method found ...
46182,4,H&R Block,54.0,"04 25, 2016",As advertised.  Been using it for years.,Tax Software
46183,4,H&R Block,54.0,"04 25, 2016",The tax software was straight forward and easy to use.  Regular tax situations were quick to enter and complete.,The tax software was straight forward and easy to use
46184,4,H&R Block,54.0,"04 24, 2016","it was extremely easy to use, with no major complications.",Four Stars
46185,4,H&R Block,54.0,"04 19, 2016",Does the job!,Four Stars
46186,4,H&R Block,54.0,"04 15, 2016","Downloaded yesterday and finished my taxes last night. I have a slightly complex tax situtation-- 2 K1 s (partnership and limited liability company) that are prepared by an accountant and two states, one resident, one nonresident.  I usually just ignore the state software because Ohio has a reasonably good on line site that allows you to file directly and WV tax forms aren't too bad for nonresident taxpayers so I don't see any reason to make in program purchases.

I would recommend this to any other last minute filers.  I used a laptop with Windows 8 by the way. I decided I didn't want to take a chance of downloading to Windows 10 and then having to redownload it on another laptop.  Other people have said that it worked okay on windows 10 but I had to be cautious because-- well last minute filer.  I do know by the way we have to the 18th to file this year so this is a generous assessment of last minute..",Works OK This Year on WIndows 8
46187,4,H&R Block,54.0,"04 7, 2016","Taxes aren't fun, but this software does the job.",Four Stars
46188,4,H&R Block,54.0,"03 29, 2016","Software is excellent, but you still have to be aware of certain aspects of the tax law (like local sales tax) to maximize your deductions. With regards to the Amazon bonus rewards, be aware that the email comes from Amazon and not H&R Block. I was getting concerned that after I received an email from H&R Block that my taxes had been accepted by the IRS to look for an email regarding rewards. I didn't get one from H&R Block, but it was buried in my emails from Amazon.",Bonus Reward via Amazon email
46189,4,H&R Block,54.0,"03 17, 2016",I'm a regular user.  This is at least my 5th year as a user ... and I already have my refund.,I'm a regular user. This is at least my ...
46190,4,H&R Block,54.0,"03 9, 2016","H&R sent me two CDs with coupon codes that do not work and lead you to pay full price. Tricks no treat
I ended up down loading the program from Amazon",H&R sent me two CDs with coupon codes that do ...
46191,4,H&R Block,54.0,"03 6, 2016","I've been using H&R Block software since it was called TaxCut.  It has always done the job.  I like the interview style, and I like that it automatically pulls in last year's data.

It's a bit crude in the way it handles property taxes.  It just gives you three un-labeled blanks to enter numbers.  It would be nice if it would let you have more line items, and let you label them.

II'm also annoyed that the auto-renewal (if you accept it each year) is more expensive than just buying the new version off the shelf.

Having said that, it's a good product, and I'll keep using it as long as it retains its good track record.",Good tax software that is straightforward to use
46192,4,H&R Block,54.0,"02 14, 2016","Second year using h&r block after switching from turbo tax last year. Straightforward and simple enough for most homeowners with usual schedules A and D, etc. Walks you through everything step by step.",User friendly
46193,4,H&R Block,54.0,"02 4, 2016","I've used H&R Block for several years. I don't have much sympathy for those who don't read the product description and buy the Federal Only application when they need Federal+State (FYI, it's ~$35 to buy Federal+State out of the gate). However, there is apparently an issue with the application if you are claiming the Child Tax Credit. The verification step will not complete, complaining that publication 972 is needed and will be released with the next update.

There is a thread on the H&R forums about this issue dating back to January 19th. According to the thread, they are not releasing an update until February 15th. If you don't need the Child Tax Credit, I've been very happy with H&R in the past and it has handled all of my previous returns flawlessly. If you need the Child Credit and don't want to wait until the 15th, I'd look elsewhere.

I'm holding out until the 15th. If everything gets handled then, I'll update this review.

Edit: According to another thread on the H&R forum, the issue may be due a combination of attempting to claim both the child tax credit AND the solar tax credit. It's still a bug preventing me from completing my return and won't be fixed (hopefully) until the 15th. But it may be more limited in scope than I originally thought.

2015.02.16 Edit: So the update was released and it did seem to resolve the issue. I was able to submit my taxes in short order. With as varied as tax submissions can be and software dev in general, I can excuse a software bug. I can't say I'm ok with a one month release cycle. That seems excessive. I never came across an official response or acknowledgement to this bug, or any bug, to know for sure whether it was being worked on. Not knowing whether it would be addressed or if I'd have to wait until March for a fix was a bit aggravating. Ultimately, wound up being good software but I'm not happy with the [lack of] communication from the company.",Bug with Child Tax Credit
46194,4,H&R Block,54.0,"01 26, 2016",this program was as expected,Four Stars
46195,4,H&R Block,54.0,"01 23, 2016",So far so good. Sent my refund for the very first day. I'm always use this software so was glad to get it at a discount.,So far so good. Sent my refund for the very first day
46196,4,H&R Block,54.0,"01 18, 2016","I have prepared my taxes using H&R Block's Deluxe tax software package for many years and find it works well, is intuitive and has no glaring flaws or software bugs. I'm posting a review before my purchase this year because I couldn't help but notice that Amazon seems to be trying to generate consumer bias for specific tax software bundles that benefit Amazon, and that's not so cool. The only versions of the H&R Block's tax software available as a download this year are those that include the Amazon 10% Refund Bonus Offer (i.e. if you use a portion of your refund to purchase Amazon gift cards, they will tack on ""up to"" 10% more); and in the case of the Deluxe Federal Only version, the one with the Amazon tie-in costs less as well ($24.97 versus $29.95 at the time of this review).

If you already planned to spend your refund on Amazon gift cards, that's a great deal, but this marketing method tries to sway you to do so whether you'd intended to or not. Sure, you can get the downloadable version and choose not to take advantage of the gift card bonus when it comes up in the tax prep dialogue, but who's going to pass up that carrot once it is there in your face?

Amazon incentives aside, shouldn't ALL online software purchases be available via download in 2016? Beardo thinks so.","Seems a little shady, Amazon"
46197,4,H&R Block,54.0,"01 17, 2016","Great product, but do not buy this version!  Make sure that you get the version with both Federal and State.","Great product, get the one with both Federal and State"
46198,4,H&R Block,54.0,"01 6, 2016","I like it, but don't love it. Who loves to do their income taxes? I used HRB last year, so the repeat purchase says a lot.","I like it, but don't love it"
46199,4,H&R Block,54.0,"12 21, 2015","Does a good job, but does not include some needed forms. Besides, the IRS is so annoying that it does not allow e-filing some returns.",Very good product
46200,4,H&R Block,54.0,"02 23, 2017","I switched to H&R Block's tax software a couple of year's ago when TurboTax stopped including certain forms (they've since reversed that boneheaded decision), but H&R Block is cheaper and works reasonably well and gave me a nice refund on my purchase, so I continued with them. Will I in future? Depends on what deal I can get. It's tax software, and my taxes are pretty simple.

The good: It's a very complete program, and includes a very wide range of forms needed when paying personal incomes taxes. It's fairly priced and comes within pennies of what Turbo Tax does for the final results. You can e-file and use it for state taxes, though that's a bit extra.

The cons: this is personal and I ignore it because it's not like this is daily use software, but I find it a bit challenging to use. Perhaps it's because I used TurboTax for so long, but H&R block just seems to be laid out in a way that's counter-intuitive and often makes it hard to find things or work my way through it. However, like it said, this is personal and not enough to offset it's good points for me for the last two years.",but H&R Block is cheaper and works reasonably well and gave me a nice refund on my purchase
46201,4,H&R Block,54.0,"01 22, 2017",Item arrived on time and as described,Four Stars
46202,4,H&R Block,54.0,"01 8, 2017","I've used this product for over 20 years, always happy with it!",always happy with it
46203,4,H&R Block,60.6666666666667,"01 18, 2016","I have prepared my taxes using H&R Block's Deluxe tax software package for many years and find it works well, is intuitive and has no glaring flaws or software bugs. I'm posting a review before my purchase this year because I couldn't help but notice that Amazon seems to be trying to generate consumer bias for specific tax software bundles that benefit Amazon, and that's not so cool. The only versions of the H&R Block's tax software available as a download this year are those that include the Amazon 10% Refund Bonus Offer (i.e. if you use a portion of your refund to purchase Amazon gift cards, they will tack on ""up to"" 10% more); and in the case of the Deluxe Federal Only version, the one with the Amazon tie-in costs less as well ($24.97 versus $29.95 at the time of this review).

If you already planned to spend your refund on Amazon gift cards, that's a great deal, but this marketing method tries to sway you to do so whether you'd intended to or not. Sure, you can get the downloadable version and choose not to take advantage of the gift card bonus when it comes up in the tax prep dialogue, but who's going to pass up that carrot once it is there in your face?

Amazon incentives aside, shouldn't ALL online software purchases be available via download in 2016? Beardo thinks so.","Seems a little shady, Amazon"
46204,4,H&R Block,60.6666666666667,"04 1, 2016","great download, easy to use",easy
46205,4,H&R Block,60.6666666666667,"02 25, 2016","Good program but having trouble e-filing - error message says activation code is wrong!!
Update I called 888-482-9288 (Voice activated) said - Activation code error - and I received new activation code and it worked.",Four Stars
46206,4,H&R Block,60.6666666666667,"02 20, 2016",It worked well. I had no problems with it.,Four Stars
46207,4,H&R Block,60.6666666666667,"01 28, 2016",So the description is off by a bit. The Mac download version of this software was roughly a 25 MB download followed by roughly a 25 MB update.,"Download size is more like 50 MB, rather than 100 MB"
46208,4,H&R Block,60.6666666666667,"04 30, 2016","Easy to use, covered all the basics I needed.  Since it allows multiple users I shared it with 2 others and it worked fine for them also.  Only issue I had was pulling up last years information, which was also done with H&R Block.  It would not find mine but it did find my step son's",worked fine
46209,4,H&R Block,60.6666666666667,"04 21, 2016",Works well. Did the job easily,Did the job easily
46210,4,H&R Block,54.0,"12 5, 2015","I've been using tax software for about 15 years and I prefer this H&R Block (previously Tax Cut) software to its competitor Intuit's Turbo Tax.  At the top of my list for desired improvements, however, is that they would let you print just one page of a form, so when the printer messes up, I wouldn't have to reprint the entire form.",Very good
46211,4,H&R Block,54.0,"12 3, 2015",Got it on time.  Was able to download it and launch it.  Seems to be there but haven't done my taxes with it yet.  Have used the product in prior years and I like it better than TurboTax ... and have taken advantage of the H&R Block in office review as well.  Good offering.,I like the product and the service
46212,4,H&R Block,54.0,"09 8, 2017",Received in good condition,Four Stars
46213,4,H&R Block,54.0,"07 20, 2017",not as good as turbo tax but much cheaper,Four Stars
46214,4,H&R Block,54.0,"05 27, 2017","In the last couple of years had a few small glitches, where it flags some mistakes/inconsistencies, that are not apparent why they were mistakes.
it seems to me the TC introduced these mistakes all on his own. I had to scratch my head, like there were some fields not filled in in the worksheets, was not obvious  why.  But, overall a pretty good, easy to use tax prep package, have been using it since I switched from Turbotax many years ago.
I usually do 4 returns, the family's, my 2 kids, and my mother -in-laws. It typically takes me a day and a half  for the 4 returns, fed and state. Some of the time is spent tracking down missing docs.  The data entry time per return is maybe an hour or two per return.

There are 2 major tax prep packages: TT ( TurboTax and TC (TaxCut, aka H&R Block).
(TT had some disagreeable practices years ago, which is why I switched to TC). TC is usually cheaper than TT, when you factor in the 5 free E-files.
and it t is pretty good about picking up all of its prior year's data.  Once you start using a particular tax package, it is usually just simpler to stick with it, unless they have a major screw-up, or the competition offers a significant incentive.  The only way I would try TT again, if they offered a min. 30% meaningful ""competitive upgrade"" discount, and if they picked up the TC prior year data seamlessly.  But, TT costs more, and it is a risk of wasting a day or two to try them out again, so I dont.","TC and TT are probably pretty close in functionality, TC is marginally cheaper."
46215,4,H&R Block,54.0,"05 15, 2017",good product,Four Stars
46216,4,H&R Block,54.0,"02 28, 2017",easy to use - have been using H&R Block for years.,Four Stars
46217,4,H&R Block,54.0,"02 23, 2017",easy to use tax software,Four Stars
46218,4,H&R Block,54.0,"01 13, 2017","Its Tax software - sorry, but I cannot give it 5 stars as I cannot possibly 'Love' Tax software.  Dam software always tells me I owe them more money",Taxing
46219,4,H&R Block,54.0,"01 2, 2017",i like it,Four Stars
46220,4,H&R Block,54.0,"12 20, 2016",worked,Four Stars
46221,4,H&R Block,54.0,"11 4, 2016",The other leading tax software company really ticked me off when they changed their product lineup and jacked up the pricing. I've used H&R block for the past three years and it has made completing and filing my taxes very easy. I'm happy I switched.,Great option as the competitor jacks up their prices
46222,4,H&R Block,54.0,"10 2, 2016","I've been using this software for almost two decades. It hasn't improved much but it was already pretty good. It certainly works well, but it could be easier, especially when it comes to itemized deductions. Largely I use it because it imports last years return easily as a reference, and I'm used to it. I rate it roughly on par with Turbo Tax, I guess it's just what you're used to.","Very good, reliable, hasn't changed much"
46223,4,H&R Block,54.0,"09 30, 2016",Quick and easy,Four Stars
46224,4,H&R Block,54.0,"09 15, 2016","This is my experience with the 2015 tax program, but since they went from Tax Cut to the current incarnation, one year's pretty much the same as the other, as far as the user interface and layout goes.

It's not perfect, but I've used H&R Block exclusively now for some time, since it was called Tax Cut.  My needs are fairly simple and most of my tax returns have been fairly straight forward.  I've had to use email based tax support once, to make sure I wasn't filing a disbursement incorrectly, and they were prompt about responding to my emails.  That was tax questions, however,- not software support.  The promise of tax question support, including audit assistance, and the favorable price point compared to other tax programs, when I first started using it under the H&R Block Tax Cut branding, were the deciding factors.  The program, to my knowledge, hasn't made a mistake, and I've never had a problem e-filing Federal and State returns.

A big note, and the reason I'm writing this- it does not support Linux.  H&R Block really needs to get on the ball, and sell a version that will run on the popular Linux distros.  I've switched away from Windows, and I can attest that it doesn't run properly in WINE- there's an error during installation and when you run the program, the screen doesn't layout correctly, and it has limited keyboard/mouse response.  It don't work.

However, I have, by all appearances, successfully installed, executed, and loaded my already completed 2015 return, while running Windows 10 inside VirtualBox.- that included downloading the tax form updates, the state program, and then, since I'd already completed my returns, connecting with the servers to verify that my returns from last year had been accepted.  No problems so far running in a virtual machine- slow, but no problems so far.  Before the 2016 tax cycle rolls around, I may plug in all my 2015 data from scratch to see that the return results are the same, and ofc I've not had chance to e-file a return, but I don't see why there would be problems, given the program does seem to display and respond correctly and has internet connectivity thru the VM.  I'll update this review in 2017....",one year's pretty much the same as the other
46225,4,H&R Block,54.0,"09 3, 2016",No IRS audit.  Must be OK.,Four Stars
46226,4,H&R Block,54.0,"09 3, 2016",Great tax software.,Four Stars
46227,4,H&R Block,54.0,"08 30, 2016",Purchased H&R Block for the first time for 2015 after being a long time TurboTax customer. After TurboTax changed their pricing structure I decided to give H&R Block tax software a try after reading positive reviews from others who had switched. I found H&R Block to be similar to TurboTax software and easier to use in some areas. All of my data from TurboTax did transfer into H&R Block so that was nice and made for an easy transition. In the future if TurboTax reverses their pricing back to the way it was previously I will still stay with H&R Block based on the simplicity of using it this year and being able to carry forward my data.,All of my data from TurboTax did transfer into H&R Block so that was nice and made for an easy transition
46228,4,H&R Block,54.0,"08 28, 2016",very helpful in completing taxes with ease.,Four Stars
46229,4,H&R Block,54.0,"08 21, 2016","Full disclosure: we only used the state tax filing part of this system and the taxes we were preparing were fairly simple (no home business or declaring earnings for an independent contractor).  However, it downloaded quickly and was fairly easy to use.",it downloaded quickly and was fairly easy to use
46230,4,H&R Block,54.0,"08 16, 2016",Worked well.,Four Stars
46231,4,H&R Block,54.0,"08 16, 2016",good price,ok
46232,4,H&R Block,54.0,"08 6, 2016","I first used HR deluxe over 5 years ago and liked it a lot but I couldn't import all my financials at the time.  I switch to Intuit Turbo Tax for the past few years.  Pluses for Turbo Tax was that imported my financials and their tax advisors are fantastic (of course you can get a one not that great but just call again).  The major drawback is Intuit.  The company leaders are a SLEEZY!  They add on fees at the end if you want e-filing, force an upgrade if to premier for a features that were previously available in deluxe and charge for audit protection.  If you own any Intuit products they force you to upgrade every 3 years to maintain compatibility with others.  Will NEVER BUY another Intuit product if possible.

Did my 2015 taxes with HR Block and it was painless and seemed faster.  Of course, you know it is cheaper, especially and can half as much with promotions.  I think I got mine in Dec or Jan.",Abandon Turbo Tax.  Good program for a lot Less!!
46233,4,H&R Block,54.0,"07 31, 2016",good product,Four Stars
46234,4,H&R Block,54.0,"07 6, 2016",It worked as advertised.  I use it every year.,Get's the taxes done
46235,4,H&R Block,54.0,"06 21, 2016",ok,Four Stars
