,overall,brand,price,reviewTime_y,reviewText,summary
5061,1,H&R Block,40.95,"03 11, 2015",Could not file without a statement concerning housing allowance and no statement was provided. Ended up having purchase turbo tax.,Could not file without a statement concerning housing allowance and ...
5062,1,H&R Block,40.95,"03 10, 2015","Errors with the State taxes. Cant get the program to work  Says I need to update forms, I do that and it says not all forms are there so it cant import my data and freezes up.  Crap!!!  Have already downloaded it twice, cause it wouldn't run the first time at all.  I got H&R block because I have used it before and wasn't terrible.  This year everyone stated that Turbo tax sucked very bad, and H&R block seemed to have a little better reviews.  I need my business taxes done, and this program I paid for isn't helping.  Why doesn't H&R block hire some testers or something for these programs.  Come on already.",Sucks!!!!!
5063,1,H&R Block,40.95,"03 10, 2015","Errors with the State taxes. I am using this program for a 501(c)(3) form 990 return, and it is one of the most FRUSTRATING experiences I have had in recent memory.  The layout of the interview is inconsistent -- sometimes it asks you the relevant questions, sometimes it says to click on ""Whole Form"" and enter the information directly on the form, and sometimes it says to click on ""Whole Form"" and enter the info directly, but when you try to do so, it tells you that you are overriding the interview questions (which don't appear unless you click on the ""jump to"" button)!

There are errors in the return because I can't figure out where to add the right information.  And it says there are errors, but it is difficult to find out what the error actually is and how to fix it.  In addition, there is obviously supposed to be additional information entered into Schedule O, but it doesn't tell me which fields need to have additional information entered there!

Terribly unhelpful.  Even though my information is all entered, I am considering ditching what I've already done (even though I already paid for the software) and checking out Turbo Tax instead.

I already used the software for my personal tax return.  Although it was accurate, it is not nearly as user friendly as Turbo Tax.  It is not even as user friendly as last year's online version of H&R Block.  I originally switched because Turbo Tax made a significant error on my return (which H&R calculated correctly).  At this point, I may just ditch the whole thing and hire an accountant for our tiny nonprofit return.",Terribly unhelpful. Even though my information is all entered
5064,1,H&R Block,40.95,"03 7, 2015","Doesn't do what it claims, and has annoying bugs.  The first thing I noticed is that the installation program for the business part is clunky, slow and looks like it was designed when Windows 3 was new.  Once the program loaded, many of the words in the dialog boxes were cut off, and in the buttons, etc.  Just not acceptable.  However, the biggest problem is that this program claims to support e-file for business, and the web site talks about the free business (S-corp, Partnership, etc.) download that you get.  Well, you can download the state business program, but you can't e-file unless you are in one of 3 states: NY, MI, and CA.  For Massachusetts where I live, you can't.  Which makes the program useless, because MA *requires* e-file of S-corp returns now.  I have since seen in other reviews that other people have had the same problem for other states.  Now, understand that you don't find this out until the very end when you try to file, which means I wasted HOURS with this software, only to get the to e-file portion and find that it couldn't be done.  Contacting H&R Block to explain this and try to get a refund was an exercise in frustration.  Two hours of debating with them (after they readily admitted that their software would not e-file my return), and they wanted me to wait SIX WEEKS for a check to arrive when I paid with a credit card the day before.  I then bought Turbotax, and although I am no fan of their pricing or ""unbundling"" of their products, at least the e-file worked.",and has annoying bugs. The first thing I noticed is that ...
5065,1,H&R Block,40.95,"03 7, 2015","I guess I have been spoiled by using TurboTax in past years. I hated every aspect of this software. The interview process sucks. I might as well be doing my forms manually for all the more help this software is. It does not allow you to do an easy review of your return. It returns cryptic errors without good explanation of what is expected/needed.  The State return is a nightmare. If you don't know the specific forms you will need and are not an accountant well versed in the state return for your state, it's pretty iffy. I have no idea if the info automatically put into the forms I hope I needed will be right or not. I am filing for a small partnership with very small income.  I will definitely spring for the extra money to go back to TurboTax Business next year.

Follow Up: I attempted to use the Premium Home that came with this to finish my personal taxes. I was fine with the federal, but when the state (PA) came up it imported my spouse's income from the federal return incorrectly (10% of the figure.). I contacted customer support via chat and they told me that I must ""overide"" the entry to correct it, and that after doing so, I would no longer be able to e-file my returns. What A CROCK! They have ""escalated"" my complaint (whatever that means) and someone will contact me in 1-3 days via unspecified means (they asked for phone, email and snailmail). Do yourself a favor and spring for the TurboTax. The aggravation has not been worth the money saved on this.","If you are a TurboTax user, pay the money to continue with TT! You won't be happy with this software!"
5066,1,H&R Block,40.95,"03 6, 2015","I was extremely disappointed to find that there are programing errors in the software, which would have cost me $600, in extra taxes!!!  After spending countless hours on hold and arguing with software support, there was no resolution.  They finally agreed to give me a refund.",Buyer Beware
5067,1,H&R Block,40.95,"03 6, 2015",This software is terrible.  It does not work for part year non-resident multi-state returns and I only found that out after I purchased the additional states.  It works fine if your returns are simple but anything somewhat complicated cannot be done with this software.,This software is terrible. It does not work for part year non-resident ...
5068,1,H&R Block,40.95,"03 5, 2015",Not good-,One Star
5069,1,H&R Block,40.95,"03 4, 2015","Errors with the State taxes. I just called H&R customer support number asking how to use the software (purchased Premier + Business version) to report closing costs for new home purchased in 2014. After holding on the phone for 45min, instead of any guidance or support at all, I was given an 800 number to contact a H&R tax adviser but which turned out to be the IRS hotline number. I am completely shocked!
Needless to say, I'm returning the software for refund. (They claim 100% money back within 60 days fyi).",No customer support - you are on your own
5070,1,H&R Block,40.95,"03 4, 2015",Errors with the State taxes. Downloaded this; The Premium side installed OK; The Business installer fails on my Windows 8.1 system (even though it indicates success).. I tried the same installer on a Window 7 laptop of a friend and the installer runs a different sequence and installs both Premium & Business. I spent a long time with H&R Block tech support. They kept trying to blame Amazon. Amazon rectified the issue by refunding me (Amazon customer service gets 5 stars). Arghh - I'll now spend the fortune with Intuit...,Downloaded this; The Premium side installed OK; The ...
5071,1,H&R Block,40.95,"03 3, 2015","Be careful if you want to use the Business version, because it will not download anything form banks or brokerages, like the personal versions will.

They lump the two versions together here, and make claims (such as it will download from Turbotax, or import 1099's from financial institutions) that are True for the personal version, but not for the Business version.  So I bought it, and went to the H&R Block customer-support online-chat to ask how download 1099's, and they told me how to do it on the personal version.  The customer support person didn't even realize it couldn't be done on the Business version until 20 minutes into the chat, as we tried to walk through it, at which point she apologized.",Beware: Business version more limited than personal version
5072,1,H&R Block,40.95,"03 3, 2015",Can I give it zero stars?  Couldn't get it to import last year's from Turbo.  Bubbles don't line up next to the lines you are trying to pick.  Waste of $$.,Waste of $$
5073,1,H&R Block,40.95,"03 3, 2015","Overkill ... This is directed at CPAs who deal with trusts and complex estates, on a regular basis. What I needed was a ""1041-EZ"". Too much complexity got in the way with what I had to do. The interactive 'interview' did not always correspond to the fields that needed to be filled-in on the forms, either.  The IRS tax code is mostly to blame, but this software didn't make anything easier.",Overkill... This is directed at CPAs who ...
5074,1,H&R Block,40.95,"03 1, 2015",I ordered this product since it indicated that it would prepare 1120s return.  It appears that it only presents the same form that is downloadable from the IRS for free.  Attempts to contact customer service via online chat involved a wait in excess of 30 minutes after which I terminated the session.,I ordered this product since it indicated that it would ...
5075,1,H&R Block,40.95,"02 28, 2015","Why? Because the ""import"" function for the ""Business"" module will not allow import from Turbo Tax Business files. So any sizeable small business, with multiple assets and existing depreciation schedules etc., will be sheer torture to enter by hand. Thanks for nothing HR, back to Turbo Tax for three times the price.","Unless you are a a brand new business, forget this time-waster"
5076,1,H&R Block,40.95,"02 26, 2015","Turbo Tax had bad reviews, so I bought into the 'Get Your Billions Back, America' marketing campaign and decided to try H&R Block.  This software doesn't ask any questions like Turbo Tax does...  It simply takes you through a digitized tax form where you fill in the values line by line.  Why would I pay to do that when I could just get the form for free from the post office.  I purchased this for help with understanding the taxes, and not ending up with a ton of errors.  In the end, H&R block will give you a list of your errors, but they give this to you at THE END of all of your work.  Just so you can go through and try to understand what you got wrong.  Turbo Tax actually notifies you of the error when you make it so you can adjust and move on.  H&R will be giving me my money back!  I'm sending in my receipt for a full refund!",Waste of Time
5077,1,H&R Block,40.95,"02 26, 2015","WARNING: THIS SOFTWARE HAS BUGS THAT MAKE IT IMPOSSIBLE TO EFILE RETURNS FOR NEW YORK STATE

I bought this software to prepare tax returns and K-1s for a multi member LLC because TurboTax was extremely limited and could not even support basic scenarios like the mid-year transfer of a member interest, or ANY member interest held by a foreign entity. While the H&R Block software supported the forms and logic necessary, their interface is from the 1980's,VERY difficult to use, and requires a high degree of familiarity with tax prep to be at all useful.  It is also full of bugs, can't even display its interface correctly on a standard windows monitor (see picture), and worst of all, has a critical bug, reported by multiple users, that prevents the ability to eFile New York State tax returns (which is required by law by NYS).  Tech support is useless, and revealed that they don't even have a bug tracking database, so EVERY bug must be researched from scratch for every user that reports it, as though they were the first person to report it.

Unless you are a tax expert and just need to populate forms to file by mail, I wouldn't waste your time with this program.  TurboTax is lame, but shines in comparison.","Buggy, antiquated software can't even eFile my NYS Tax Return!"
5078,1,H&R Block,40.95,"02 25, 2015","After many years with Turbotax I tried H&R Block. Results have been a disastrous waste of time. This review is for the Business portion of their software since I need to complete several business returns before I can start our personal return.

Return #1 Preparing an 1120S return. Everything works fine until I print out the return for review & find it is not transferring an entry onto the shareholder's K-1. I contact tech support chat and eventually get the answer that I need to wait for a program update to fix the error. Several weeks later I am still waiting for a program update to fix the error and cannot get out a correct K-1 yet.

Return #2:  Attempting to prepare an 1120S return their software gives an error when we input a form K-1 that we received. The return is prepared correctly but the program flags a False error. Contacting their tech support chat they said they could not resolve the issue & would escalate the issue and have someone contact me. The chat abruptly terminated & no one has contacted me. I contacted them again through chat & we had to start over. This time they said they could not offer a solution but told me the next step is to contact their tax advice chat - they can help. So I contacted their tax advice chat & was told immediately that they do not offer support to the business program. So back to program support chat again the next morning. This time I explained the problem and added that as a test I had changed the entry that caused the error from a loss to a gain and the error went away. Her response was they do not give tax advice, but I could contact their tax advice chat. I tried to further clarify and explain that I did not need tax advice, I only gave her the information that changing the input from a loss to a gain eliminated the error to help her troubleshoot. The correct input is a loss but their software has a problem and can't seem to handle the entry on the K-1 as a loss. Unbelievably her response was ""What is K-1"""". I give up. If a program support tech for a business tax program doesn't know what a K-1 is there is no hope.

I cannot comprehend a business tax program support being this clueless. If H & R Block monitors these reviews, please review chat #468300856.

I will be submitting a refund request to H & R Block on their satisfaction guarantee. And unfortunately I will start my returns over with Turbotax. Although I detest Intuit, their tax program is infinitely better than H&R Block for business.",Business Program just doesn't work. Outputs incorrect K-1s and flags phantom errors that prevent filing
5079,1,H&R Block,40.95,"02 23, 2015","2014 will not install last years returns or this years saved returns.
  Customer service told me to install 2013 and try again to open with 2014.  still dosen't work CS days it's me.
  I did my 2014 return from scratch and after saving it I was unable to open it a day later.  No matter how I try to open the saved file  the program gives me a script error every time.

  Also each time I open HR block there exe. tries to open an unrelated program at the same time.",HR Business 2014 will not install last years returns OR even this years saved returns. 100% useless program.
5080,1,H&R Block,40.95,"02 22, 2015",Too many software errors and spending over 2 hours to chat with someone about the errors is unacceptable.,SUX
5081,1,H&R Block,40.95,"02 22, 2015",Can't install the Premium portion of the software.  It continually gives me an error that prevents the installation.  Amazon costumer service said they would have it fixed in 2-3 days.  It has now been 2 weeks.,Won't install software
5082,1,H&R Block,40.95,"02 21, 2015","What the others said.  Not only does it not import TurboTax business, it also does not have a complete list of financial/brokerage partners offering direct import of 1099 data.  With the new cost reporting requirements on brokerage houses, there is no way I am going to manually transcribe a multi-page list of transactions.  Back to TurboTax for me, we'll see if the reviews on their screwups are valid.",Doesn't import some financial data either
5083,1,H&R Block,40.95,"02 18, 2015",This program will not let you do a schedule D for your corp.  I bought this thinking that it was the same as the turbo tax version and I was extremely disappointed.  Also very difficulty to do a distrubution.  How do I get my money back because this program will not let me do my taxes.,I bought this thinking that it was the same as the turbo tax version and I was extremely disappointed. Also very difficulty to d
5084,1,H&R Block,40.95,"02 17, 2015",The business program H&R Block Business 1065 for 2014 is unusable.  It keeps adding forms to my return that are not required.  It won't let me delete them.  It won't open the state process.  It constantly hangs up.  After more than a hour H&R Block support was unable to help.  At this point the program is of absolutely no use.  I could have completed the forms by hand in less time than I spent fooling with this program.  There doesn't seem to be a way to return it.  I guess I'm out $46,TOTAL WASTE OF TIME AND MONEY!
5085,1,H&R Block,40.95,"02 16, 2015","Unbelievable.  I just wasted $50 thinking I could switch from Turbo-Tax Home & Business to this, as it implied.  I should have dug deeper.  I would think that dealing with H&R Block and Amazon I wouldn't have to watch my back like this.",Goodbye $50.
5086,1,H&R Block,40.95,"02 15, 2015",This product is horrible.  I have been a long time TurboTax user for my small business.  Thought I would save some money by switching to H&R Block.  I saved $ but not worth the headache.  TurboTax is much easier to use.  Very confusing for the user.  I definitely will be switching back to TurboTax.,Spend the extra $ and buy TurboTax.
5087,1,H&R Block,40.95,"02 15, 2015","<div id=""video-block-R1OZX56X1LJ5YN"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/C18IMoepMmS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/21sVfv5gUtS.png"" class=""video-slate-img-url"">&nbsp;I have found that H&R Block Business 2014 does not work on higher DPI modes necessary for the visually impaired. This is what it looks like.",Not accessible to the visually impaired
5088,1,H&R Block,40.95,"02 15, 2015","Regrettably, this software excludes Macs.",No Macs Need Apply
5089,1,H&R Block,40.95,"02 15, 2015",Can not download the product! Ho Help from Amazon,Can't download
5090,1,H&R Block,40.95,"02 15, 2015","Doesn't deserve the one star I had to give it. Business ""interview"" is useless. You have to over-ride numerous fields to enter data, then guess what, it doesn't re-calculate. Links to other forms and worksheets do not work. This is my third year with this product hoping it would get better, nope. $40 for an additional state for personal is too high. Maybe next year I'll be back to turbo tax, which always worked, the reason I changed was because TT seemed to need my computer to be upgraded in some way or another...",Avoid. Business portion useless.
5091,1,H&R Block,40.95,"02 14, 2015","This software feels like it's being written and fixed while i'm using it. Forms are not ready yet, e-filing doesn't work yet. You call support after 10 minutes of them not understanding what you're talking about, you always get the ""wait a week and that will be ok"".. until you hit the next problem and it's again ""wait 2 weeks until it's ready"". When I pay for and download software I expect it to already be complete and working, not something I'll get piece meal in the future. If it's not ready yet - don't sell it. And at the very least, support should know what's missing and not give you the run around every single time.",This software feels like it's being written and fixed while i'm using it
5092,1,H&R Block,40.95,"02 13, 2015","Have used TurboTax Business for many years. After seeing negative reviews of TT Deluxe, I checked out HRB and saw I could save a lot of $$ with the Premium & Business.  It was too good to be True and wasn't. First, HRB couldn't import from TT Bus. So I then bought TT Bus to prepare 2 company's returns and tried to use HRB for the 3rd where a State return was also needed and TT would be more expensive.  HRB has a cumbersome interface. I mostly used TT for this 3rd company's federal and then put the info into HRB. Then downloaded the HRB state. When I finally got it all set I couldn't file electronically due to some silly bugs.  First person I spoke with was nice but didn't know the business sw. Had to request several times for someone who did. 2nd person was knowledgeable but couldn't figure a work around to the bugs. Only solution was to paper file. It took me less time to download TT State, fill in a couple of fields, and file electronically then I spent on the phone with HRB support.  HRB could have gained an ongoing new customer if their product had not been so poorly executed. I've only spent a little time so far on the personal tax sw but the interface is also not so good. I'll give it a try but fear I may have to go pay the inflated $$ for TT Premium since TT removed critical functionality from TT Deluxe.  HRB - if you are listening you are blowing a big opportunity to convert TT users. Fix your interface and do a better job of testing before releasing the sw. And if you're serious about bus tax sw, make sure you can read prior year TT bus files.",Not ready for prime time
5093,1,H&R Block,40.95,"02 13, 2015","The Business program has serious problems.  After creating an IRS 1041 (trust) return one day, I tried to continue working on it the next day, but the program would not load the same 1041 file it had created and saved the day before.  It got the file about half loaded (54%) and then completely crashed. I tried several times and even restored from the back up file, all with the exact same result.
H&R Block's support is absolutely horrible!  My on-line chat session, which was going nowhere fast, terminated without explanation. Calling the support number gets you into automated hell.

After 2 unsuccessful attempts on the telephone in which I was supposed to be transferred to the next support level but was instead dropped by the system, I finally spoke with a more knowledgeable support person who eventually agreed with me that I had indeed found a bug in the software which reliably caused it to crash. She escalated the problem and promised that I would hear from someone in the next few days.
I realize that these programs are updated each year within very tight time frames, but it would seem that adequate testing may require more resources than they have allocated.
I must also add that I have had similar experiences with Intuit, and the separate TurboTax products that cover what this H&R Block software package covers, add up to a significantly higher cost.",H&R Block's support is absolutely horrible!
5094,1,H&R Block,40.95,"02 11, 2015","Does not import from Last Year Turbotax. Does not import from Quickbooks. Tech support told me in order to create W2s I just have to type everything in. This is just an electronic copy of the forms. Going back to Turbotax. Now I know why it is more expensive. It actually works.
I hope you enjoy re-entering your depreciation schedules that it did not import.
This is the worst software I have ever used. I think it is written to convince you to hire them to do your taxes for you.",Don't waste your money
5095,1,H&R Block,40.95,"02 10, 2015","This isn't a review of the product per se, but instead of the deceptive advertising by H&R Block.  On its website, it shows that with the Basic program, it will import TurboTax files.  With the Premium and Business software, it shows that it will do everything all lesser versions will do.  Nowhere does it state that it will NOT import TurboTax business tax files - no corporate, trust, LLC, partnership or any other type of business.  Although I am no fan of TurboTax's high price, at this point in time it is too much trouble to redo all of the various tax returns I need to file and will be reluctantly using TurboTax business for one more year.  To its credit, H&R Block has a 60-day refund period which you can get only through H&R Block (Amazon's refund policy is good for only 30 days.)",Misleading advertising by H&R Block
5096,1,H&R Block,40.95,"02 9, 2015",I have tried for 2 days to update the program.  I have contacted support without success. I have stopped my anti virus program and my firewall to let the update through.  I have done everything their support says to do. No success!!! i WILL HAVE TO GET ANOTHER PROGRAM TO DO MY TAXES. A waste of time and money.,A waste of time and money
5097,1,H&R Block,40.95,"02 9, 2015","Premium & Business would seem to indicate that I could file my personal and business taxes. Not True. I guess I did not do my due diligence considering what software I needed. (Generally the more expensive includes everything the less expensive has) Complete waste of money. I cannot get it refunded because I downloaded the software. From what I did see in the software, there is VERY little automation. I bought this on a heavy discount, thinking that I would save a few bucks vs Turbotax that I used for the last 4 years. I will not make that mistake again. Tax Software companies need to learn that the people using their stuff are not Tax Experts and that we want an interface that looks better than something created in the early 90s.",I'm going back to TurboTax.
5098,1,H&R Block,40.95,"02 8, 2015","BUSINESS TAX HELP IS NOT PROVIDED.  I recently had a question about S corp filing and was informed by chat person that business tax questions are NOT answered because of the ""complexity"" of the forms.  I bought the software for the support.

Do not buy this software for business if you need tax help.",BUSINESS TAX HELP IS NOT PROVIDED. I recently had ...
5099,1,H&R Block,40.95,"02 6, 2015","After using TurboTax for previous years I decided to give this a try since it is so much cheaper. BIG mistake. This software is NOT user friendly. I keep referencing my business taxes from last year to figure out what to do this year since questions aren't clear and my business is very small. It's ridiculously frustrating, not at all intuitive, and much more time consuming than it should be. DON'T buy it! Just bite the bullet and pay the extra for TurboTax.",DON'T buy it! Just bite the bullet and pay the extra for TurboTax.
5100,1,H&R Block,40.95,"02 5, 2015","The software is horrible, but works. Importing last years business return required me to re-install last year HRBlock business program and opening it up in the old program and closing out. Then it found the info to import. It may be an issue where it only looks for the old file in specific folders. It should be as simple as selecting the old file to import, like in the non-business app, but it is not.

The business portion will not efile corporate Virginia returns. It will complete the return but that is of no use because Virginia requires efiling of  corporate returns. Even in the instructions that print with the return there is no mailing address to send them to Virginia  because the software knows you can't mail them. I am trying to see if I can transfer the data online at the VA state eforms website, but that is not working yet either.

I may end up having to buy another program and start all over again. I am very unhappy with H&R Block for this.","Does not work with Virginia business returns, importing last years complicated."
5101,1,H&R Block,40.95,"02 4, 2015",Do not buy this software.  I struggled to install the software for over 30 minutes and to no avail.  The business version just will not install with a Run-time error '62' : Input past end of file.  I am trying to figure out if I can return this to Amazon.,Do not buy this software. I struggled to install ...
5102,1,H&R Block,40.95,"02 4, 2015","I purchased the H&R Block Premium & Business to prepare my Fiduciary Trust tax return.  I have been a previous TurboTax customer and filled out the tax forms manually but was looking for something different this year.

My first issue was with the installation.  I spent a lot of time installing, uninstalling, and re-installing the software because I could not locate the shortcuts for the business software. The software appeared to install correctly and as it turned out, I found the shortcuts under my ""admin"" user instead of the user I was logged in as.  The business program also requires that you run the program with elevated privileges.

I also do not like the fact that the user ""data"" for the software is located within my system folder under Program Files which does not appear to be configurable. This introduces difficulties for backups, saving to the cloud, etc.  Although backups are still possible by other means, I should be able to choose where the data is located and the default location should be outside of system folders.

And finally, I've spent too much time trying to make the software work for a 1041 tax return on a simple pass-thru trust that receives royalties. I have used turbo tax in the past and have also prepared this tax return manually and I have come to the conclusion that manually is much simpler than trying to navigate around this software.

The interview process is sort of a joke as you end up searching for information in the ""forms"".  And once in the forms, you attempt to enter a number and it tells you that is a calculated field from another form or worksheet.  Although they do have a link to the form or worksheet that the calculation is from, you end up getting lost in forms and worksheets and ultimately have a hard time finding your way back to where you were.  I just spent way too much time trying to make the software work and come up with similar numbers/calculations as my previous tax returns.

By the way, I started the ""manual"" method after working with this software to compare how much time it would take and how much easier it was.  One of the main reasons I purchased the software was for the interview process in asking me the right questions so I wouldn't have to search through forms.  The other reason for purchasing the software was for the electronic filing.  I didn't get as far as the electronic filing so I can't give any reviews on that part.",Business Installation Issues and Trouble with 1041 Fiduciary Return
5103,1,H&R Block,40.95,"02 4, 2015",Hard to navigate and still waiting for updates to be able to file return.,Try another company?
5104,1,H&R Block,40.95,"02 1, 2015","Do not buy this product until HRB fixes the bugs with the download.  The Home portion of the program downloads and runs fine.  However, the Business portion will not download and install correctly.  I am not sure what HRB did this year but they did not do a good QC on the product.  I have used this program each year for the past 5 years without issue.  Unfortunately, the 2014 business portion of the program is flawed.",Repeat user and would not recommend the 2014 version.
5105,1,H&R Block,40.95,"01 29, 2015",Horrible.  Does not include personal tax prep,Horrible. Does not include personal tax
5106,1,H&R Block,40.95,"01 28, 2015","Purchased the wrong version.  Called H&R Block's customer service and they were of no help.  All I wanted was to downgrade to the Deluxe version, not looking for any refund.  Back to TurboTax I go.",Lousy Customer Service
5107,1,H&R Block,40.95,"01 28, 2015","This is the worst tax software I have ever used. I've tried multiple brands over the years to try and save money. I have found that you generally get what you pay for. This software must have been put together by a 2nd grader. None of the ""bubbles"" or multiple choice lines even line up with the questions. None of the software is up to date with state tax forms. The audit check is an absolute joke and flags things that are obviously correct. I ended up scrapping this software entirely and using Turbo Tax. If you don't want to spend the money for this software, then try another or just go the IRS website and fill out the forms manually. You will literally be better off than using this poorly designed software.","2nd Grader Designed Software, Extremely Poor"
5108,1,H&R Block,40.95,"01 26, 2015","I could have manually done both my 1120S business return and personal return much faster than I did with this software.  It's not as user friendly as it could be for a first-timer, although I think I could move along faster if I used it again next year.  The only value it will have for me is, hopefully, I will be able to e-file.  Apparently, as of January 26, the IRS has still not approved e-filing from the business software of this Premium & Business software package.  When you start the business software, you notice that the initial options and business data registration options' buttons (the circle to the left of an option that allows you to click it as your choice - see attached picture) are misaligned and overwrite some text, making it hard to read.  This is a simple bug that looks really bad and made me nervous.  I didn't learn anything from using the software that I didn't already know (and I'm really no expert).  I thought the experience might be a bit more educational and might help me save some money.  The personal return software is a bit more intuitive without any obvious GUI bugs like the option button thing on the business interface.  Some of the interview questions on the personal software could be worded a bit better.  It's only because I knew that I needed to furnish some specific data on the 1040 that I went to those sections explicitly instead of the software guiding me for answers that would populate the form correctly.  Pros: e-file, totals calculated by software, able to save PDF copies for myself.
UPDATED 01/31/2015: Business 1120S E-filing was finally approved for Block by the IRS, but now I get a very silly error message when I try to send the efile.  I waited online for almost 2 hours for the clueless support tech to tell me he doesn't know what it means.  So, now I'm not going to efile.  HR Block software and services are now permanently off my future shopping lists.",Useless Software
5109,1,H&R Block,40.95,"01 26, 2015","Even with the help from the Amazon expert with downloading, it never downloaded to my computer. The downloading program downloaded fine, but I can't do my taxes on that program. For the third year in a row H&R screwed up royally.  The previous two years it cost me over $550 plus the cost of the ""E-filing, or another $40 bucks, and I still need to send in an amended return to recover a few bucks due me because the State return does not understand or recognize a nearly state specific portion of my refund of over $280.  If TurboTax wasn't worse and was compatible with its own basic bookkeeping program Intuit and Excel, I would use that program, but then they have no local tax person I can go to. He tells me he makes nealry $100K a year correcting H&R software errors in this village of slightly over 6000  people located nearly two hours from any decent sized town.  How sad and horribly frustrating.  I ask H&R on line to talk with one of their advertised ""Tax Experts"" and am directed to their FAQ or their ""Community of Users"" and we all know how frustrating that is.","Good Old ""Hit and Run"" Does it Three Years Running...Literally !"
5110,1,H&R Block,40.95,"01 22, 2015",This will not import turbo tax file from previous year.,One Star
5111,1,H&R Block,40.95,"01 21, 2015",The Premium & Business version will not allow you to import prior year returns that were prepared using the Premium or lower non-business versions. This is not documented.,Can't import 2013 prior year Premium returns
5112,1,H&R Block,40.95,"01 19, 2015","H&R Block software is most-suck tax software I used.
1. always print white pdf.
2. non-helpful warnings/errors.
3. there is no go back button when you deep dive to fix some numbers, need to start from beginning.
4. always updating.

I don't know how many times H&R produced software, but this one is really using customers as their testers. Again, it sucks. But I didn't say their people, people in H&R block offices are still very professional. So either go to H&R directly, or find some other software,",it sucks. But I didn't say their people
5113,1,H&R Block,40.95,"01 16, 2015",I cannot get  it to open on my computer. NOT worth the hassle.,I cannot get it to open on my computer. ...
5114,1,H&R Block,40.95,"01 12, 2015",I can't get the stupid business portion to install.  What a gigantic pain in the rear end!!!!!!!,One Star
5115,1,H&R Block,40.95,"01 10, 2015","I bought this thinking that I would save money after using Turbo Tax for many years.  Once you download and install this, it's actually two different programs: H&R Block Business 2014 and H&R Block 2014.

I was greatly disappointed after I bought this and found that H&R Block Business won't let you import from TurboTax Business (H&R Block 2014 did import my individual return okay).  Just to make sure I contacted H&R Block's Support and they confirmed this.

----------------------------------------
Welcome to H&R Block Technical Support. Please wait while we find a technical support agent to assist you.
You are currently client number 1 in line. An agent will be with you as quickly as possible. Thank you for your patience.
You have been connected to Grezelle I..

[skip to end of chat]

Me:  are you sure H&R Block Business can import turbo tax?
Grezelle I.:  I apologize sir, H&R Block Business does not have the ability to import tax or financial information from other programs. H&R Block Business only imports returns from last year's H&R Block Business program.
Grezelle I.:  Is there anything else I can help you with today?
Me:  no
Grezelle I.:  I apologize for the inconvenience sir and thank you for being patience, have a good day.
Grezelle I.:  Thank you for contacting H&R Block Tax Product Support. We look forward to supporting you in the future!
Thank you for using H&R Block Technical Support. Your satisfaction is important to us. You'll soon receive a short survey via e-mail. Please share your thoughts about your service experience. Your chat has now ended. Please close this window.
----------------------------------------

Maybe it wouldn't be a big deal if H&R Block Business was as easy as TurboTax Business, but it's not - it requires you to learn some tax code.
----------------------------------------
Here's some examples of some of the questions:

Election of Partnership Level Tax Treatment
For the tax year for which you are filing, will the partnership file Form 8893, Election of Partnership Level Tax Treatment, or an election statement under section 6231(a)(1)(B)(ii) for partnership-level tax treatment?

Section 754 Election
Is the partnership making, or had it previously made (and not revoked), a section 754 election?

Optional Basis Adjustment
For this tax year, did the partnership make an optional basis adjustment under section 743(b) or 734(b)?
---------------------------

Yes, they provide more details on the tax sections mentioned when you click the help links, but still I like the questions to be a little easier to understand and not be in legalese.

For me, the software was cheaper that TurboTax, but the amount of time I wasted reading about the different tax sections, as well as the time I wasted having to manually enter the info (instead of importing it) ended up making it cost more to do my taxes with H&R Block.

I suppose it really comes down to how much you value your time.  If you don't mind spending the additional time and making manual entries and reading about tax code than it may not be as a big of a deal for you.",H&R Block Business Doesn't Import from Turbo Tax
