,brand,overall,reviewText,summary
205,Nintendo,5,"Zelda OCT is an action-adventure RPG (there is debate about this, and some argue Zelda is it's own genre) with a combination of puzzles, fighting, and racing. Anyone who enjoys this genre will be enthralled by OCT (which you can play on several Nintendo platforms including the 64 and Gamecube). I still play Zelda OCT 10+ years later on the Gamecube from time to time, it's that good of a game.Graphics:For the time period, Zelda OCT on the 64 was beautiful and it has stood the test of time FAR better than other older games on consoles. It was the first truly 3D game for a console and set the standard for what video games should look like. If you grew up on newer systems and PC's, these graphics will look ""blocky"" to you, but the Gamecube has an OCT version with more refined graphics. Still, if you want a ""retro"" video game experience, the N64 Zelda OCT has graphics that are still enjoyable today.Story:The Zelda story is perfect for a video game, as the basic premise is always the same. Link, a young boy (or young man in newer games), is the reincarnated hero of time. He must battle the evil Ganon/Ganondorf to save Hyrule and princess Zelda by using the power of the Triforce.Zelda OCT molds the ""Zelda Story"" into a fantastic tale that will take a least a few months to beat for your first time. The game's puzzles become progressively more difficult, culminating in the notoriously challenging dungeon - the Water Temple. The story combines several races (Hylians, Kokiri, Gerudo, Gorons, and Zora) seamlessly into one large kingdom. The enemies are varied and interesting as well. The Fantasy-Adventure story line is complex and intricate, complete with twists and shocks, time-travel, and genocide. Time affects the characters, and you see that not everyone loses when evil prevails. The story details are amazingly deep, to the point that pictures on someone's wall and the clothes they wear can fill in some back story of that character. I loved the detail and enjoyed filling in little pieces of the ""back story"" by talking to the NPCs and looking through the first person scope at their tattoos and clothes. The main story is also amazing, with the typical epic sword-clashing adventure ingeniously employed in the Zelda OCT universe. It's truly a master's greatest work.Game Play:The 64 had a simple controller for fun game play. There are only a few buttons, A, B, Z, C-pad, R1, L1, joystick, and the D-pad. The D-pad isn't needed in Zelda 64. This limited key selection was used to build an elegant fighting system around a few button combinations. Although B always attacks and A always does ""an action"", the genius of this system falls in the types of attacks you can do. Depending on the way your character is moving, and whether or not an item is targeted, Link can perform an impressive list of sword attacks (vertical cut, horizontal slash, diagonal slash, spin attack, thrust, and jump attacks). Despite the fact that B, Z, and the joystick are the only buttons that control these moves, Link is easy to control and I never had problems getting Link to perform the combination of moves I desired. Link could cut any sign into 5 unique pieces consistently - that is excellent controller response!In addition to the perfect synchronization of Link to the game controls (something newer games like Dark Souls could take a lesson on) the game play is interesting and varied. Although the main fighting style will be slashing it up with your sword, each monster has a unique weakness that you can take advantage of with a variety of weapons. Link not only totes a one-handed sword and shield, but he also get's access to a sling shot and deku seeds, boomerang, hook shot, bow and arrows, bombs, deku sticks, deku nuts, and two impressive two-handed weapons: a hammer and a sword. These weapons can all be used in different ways to different effects at various times in the games.Although the game would have been interesting enough with just those weapons, the game is further varied by magic. Link can wield three types of hand magic, as well as three types of magic arrows. This adds another level of monster fighting, where Link tries to find the weakness so he can move in and dice them up.Apart from the impressive array of weapons, Link also packs a varied wardrobe. The stoic hero is far from interested in fashion (I mean, he runs around in a tunic and tights with a long cap, so he obviously doesn't care about his looks), so each piece has a specific use. You can mix and match boots and tunics for different benefits. Some bosses can only be beat with the right combination of clothing and shields, and figuring out how to use which items against a difficult boss is part of what makes Zelda OCT a great game.Wait, there's still more to combat. Apart from the variety of moves and effects Link can muster with his impressive array of items, there is also horseback combat. You can ride around on Epona, a fierce, wild, mare who only listens to you, and shoot things with your bow and arrow. There are also mini games centered around the fun and challenging horseback combat.Summary:Zelda OCT is an excellent Action-Adventure RPG with an epic story line that seamlessly melds a complex kingdom and elegant fighting style into a grand video game. The characters are interesting, with even the most minor sentinels having a back story that you can uncover. The main story is fun to progress through, and you care about a lot of the characters you meet. The controls are excellent and perfectly integrated for fun, non-frustrating, game play. The bosses are challenging, requiring wit to uncover their weakness from the surroundings and circumstances before you can move in and damage them with your sword.Final Note:If the 64 is too retro for you, Zelda OCT has been remade for the Gamecube with newer graphics. However, the Gamecube controller does not integrate as seamlessly as the 64 (understandably) so you will miss out on a large part of what made Zelda 64 great. Additionally, there is a 3DS version, but I haven't played that so I really can't comment.",My Favorite Game of All Time
206,Nintendo,5,"This is the best game I have ever played.It has very good music,grapics,and the story is great!I really love this game,but the only really big problem with this game is that it has this one(long and boring)temple that is very hard,and(please)don't take this game lightly,the bosses are hard,but the story is so good that you will want to play this game again and again!But the other Zelda games are lame!So only (if you want to)buy this game and maybe 'the legend Zelda A link to the past'.  PROS:the story is great,It's a fun game,and the great fairys(Fairys that will power you up and give you new weapons) are easy to find.  CONS:switching around the camera is a little bit hard,and finding the goldskull tokens(gold coin like tokens that you win from beating spider monsters)is easy at the beginning of the game but hard at the end.  This is a great game,so I would recommend it to anyone who likes fantasy games,I would also recommend'final fantasyI&II dawn of souls'and'The legend of zelda:the wind waker'.",Why can't there be more games like this one!?!
207,Nintendo,5,"Although the Final Fantasy series was pretty good, no other RPG can compare to this.With a very long storyline, and if you don't have a strategy guide handy, there's a possibility that it might take a while to finish the game completely.The features are just amazing. At some points, you are required to move into the future 7 years, where Link is a full-grown adult, and sometimes back 7 years to advance in your journey. As an adult, some things will have changed. And when day turns to night and vice versa, some things will change that will be different when compared to the same place, only in the daytime.The battles are intense. And as for the boss battles, the bosses have a variety of options that they can do, and to effectively defend, you usually have to be prepared for any &quot;curves&quot; that they throw at you.Legend of Zelda: OoT holds a lot of replay value. Even after I've finished the game, I'm still having a great time.Overall, Legend of Zelda: OoT is probably one of the best RPGs available. Would be definitely worth buying and would also make a wonderful gift!",No other RPG can compare to this.
208,Nintendo,4,"This is still a great game to own, especialy if you missed it, but the graphics are dated.  If you have a GameCube, find a way to get it on there, and be happy you did.",Good back then
209,Nintendo,5,THIS IS THE MOST ABSOLUTE SUPERIOR GAME EVER MADE! You have almost no limits as to what you can do and there is always another secret or trick you can learn! Not only this but there are no limits to the fun you can have with this game. I enjoy the challenges and puzzles and new items and moves you have to get. If you are going to buy a game for Nintendo 64 this is the game to buy!!!,A good review done by the Smantie
210,Nintendo,4,"This game was a tad on the easy side for the most part, but it was still great fun. One of the best Zelda games. Cool places to explore and neat items to find.",Great Game
211,Nintendo,5,"Thinking back on the times of Zelda, have got me thinking. The game was absolutely breath taking, I remember how fun and exciting it was, and it was so good, because of the challenge. If there is still anyone who has not played and beaten this game, please get it, it is totally worth the money. Then in 4 or 5 years, you too can think of what a great game Zelda was, but then you will feel bad for neglecting your Nintendo 64 and playing your PS2, but PS2's time for neglection will come in a few years also.",I will Remember the Magic
212,Nintendo,5,"Although I like the SNES Zelda best, you really can't make a game better than this one.  Sometimes a game is made that goes above and beyond 5 stars.  This game is like that.A vast amount of items, all found in unique ways.  Awesome.  Lots of giant evil bosses.  Awesome.  Lots of underground hidden stuff.  Awesome.  Lots of weird folk to talk to.  Awesome.  Time travel in a HUGE mythical world.  Awesome.  Lots of mini-games to play for cool prizes.  Awesome.  Just so many awesome things packed into this ONE game.  I usually only recommend rentals, but a rental wouldn't do this game justice.  You have to buy it, you have to beat it, and you have to find every secret.  Live this game, and every now and then, live it again.I'll also recommend buying some kind of strategy guide, or looking for tips online to find everything.  I've heard that there is a giant monsterous eel-like fish in the pond, but I have yet to catch anything like that.",Perfect
213,Nintendo,5,BY FAR ONE OF BEST ZELDA GAMES OF ALL TIME. I HIGHLY RECOMMEND THIS GAME. WELL WORTH THE MONEY.,Zelda
214,Nintendo,5,"This is, to me, not only the greatest Zelda game in the series, but also the greatest game I've ever play.Where to begin? There is so much in this game that makes it so fun. I absolutely love the side quests. Getting the Biggoron Sword is a race against time, but very rewarding considering you will posess an awesome huge sword that is twice as powerful as the Master Sword!Another side quest I loved was completing the Gerudo Training Fortress to get the Ice arrows. This will force you to use all your skills and items, and will really put you to the test. I would even venture to say that the Gerudo training temple is more difficult than almost every other dungeon.The ghost hunting side quest is very tough and takes practice and patience. Capture all 10 big poes roaming the field of hyrule and sell them to the strange ghost shop. You will get the 4th bottle (the hardest to get)Even the mask salesman side quest is very interesting and unique. While many wouldn't bother to complete it, but the reward is the very cool and mysterious ""Mask of Truth"". Furthermore, this side quest is slightly more significant considering that the masks are the focal point in the follow up ""Majoras' Mask"".But of course, my favorite side quest is the Skulltula side quest. It is very long and trying, but definitely worth it. This is another side quest many people wouldn't bother to complete, but completing it does have it's merits. For example: there is a very profitable rewards system in play. Destroy 10 Golden Skulltulas, and you get the adult wallet (holds 200 rupees). At 20, you get the stone of agony, which (when playing with a rumble pack inserted) will alert the player when a secret is nearby. At 30, get the Giant's Wallet and you can carry 500 rupees. At 40 you get Bombchus (I know, lame). At 50, get a piece of heart. After that, you get nothing more unless you manage to destroy all 100 golden skultullas. Doing this will result in you being able to get 200 rupees every time you visit the house of skultulla. Unlimited money is very cool, although a bit useless at that late a stage in the game.The bosses are great. I won't go into great detail, but I've always loved the fight with Volvagia the lava dragon. There is something so classic and satisfying about watching Link defeat a lava dragon in a volcano with the master sword and hylian shield. Also, the final battle with Gannondorf is a real treat, and I never get tired of firing the magic arrows of light at him. The fight has a very epic quality to it, and the final battle against the horribly mutated Gannon has a nightmarish ambience to it.The temples all have thier own awesome themes, both musically and environmentally. I always thought that the Forest Temple was incredibly imaginative and just stunning. It has the feel of something abandoned to the wild with overgrown vines overtaking the temple, and the open courtyard.The music is top-notch even by today's standards. Koji Kondo really put together a masterpiece.There is even a sweet element of sadness in Link's lost childhood, with the loss of his friendship to Saria. The moments where Shiek teaches you a song to warp to a temple always has a reference to a long lost friendship or the somewhat cruel passage of time.The ability to customize adult Link's appearance is pretty unique and cool where you can choose with color tunic he wears, which sword and shield to wield.In short, this is a wonderful game that will always have a special place in my heart.",Link's Greatest Adventure
215,Nintendo,5,"This game is one of the finest Video games ever produced, while its graphics may be some what dated by today's standards its epic story and play control are arguably better than many of today's titles.I cannot recommend this game enough.","a legendary game, timeless fun."
216,Nintendo,5,The Legend of Zelda: Ocarina of Time is the greatest game in the entire Legend of Zelda video game series.  Period.'Nuff said.,The Best Game In The Series!!!
217,Nintendo,5,"awesome storyline, awesome graphics. perfect game! great challenge, but not too challenging that you cant beat it. Thanx nintendo for the greateast game ever made!! Great game for all ages! highly recommended!!",BEST GAME ON EARTH!
218,Nintendo,5,"This is the best N64 (R.I.P.) game I have ever played. It's full of vast 3D worlds, cool characters, and has a deep storyline. The worlds are huge.Take Hyrule Field, A place which has absolutely nothing to do with the story but going there to get new places, is soooo much fun. When you aren't doing anything and are just playing around, you can have hours of fun running around hunting skullkids and running from those flying spikey flower thingies. When you're an adult, you can hunt poes (ghosts) in the field and get rewards and stuff for it! Anyway, the story is about a boy named Link who is destined to save his home world, Hyrule, from A powerful wizard. The wizard wants to get ahold of the Triforce, an ancient artifact which has the power to alter the world. He does, and changes the world to a ""hell"". Link then has to go through many dungeons and meet many people and eventully save his land of Hyrule and return peace. That's about it. Peace.",Whatever is this?
219,Nintendo,5,"everything a video game is supposed to be! Lots visually diverse landscapes and effects, intriguing gameplay and endless oppotunities for exploration within the framework of the game. No boring moments here! The horse is certainly a nice touch (being a bit of a horse fanatic myself). Provides a fairly lifelike representation of horse riding. Nice soundtrack, and the interactive music play was quite satisfying. All in all a well designed game. Wish they were all this good!",entertaining... for hours and hours
220,Nintendo,5,"Zelda: Ocarina of Time is a well-made game that perfectly blends battle sequences and puzzles.  The battles, which can only be won using the right method against the right enemy, are simplified by Z-Targeting, which aims all attacks at the enemy.  It takes a long time to beat (months), as any good RPG (Role-Playing Game) should.  Unfortunately, it constantly and inevitably reminds you of the controls, although they're pretty easy, in messages which you usually must read.  I suggest this for all people, especially those that enjoy a good challenge.","Fun, Long-Lasting, and Annoying"
221,Nintendo,4,"I got this game because every person said it was the best game ever. For 1998 it is, but now it's just good. Not as good as wind waker or twilight princess. The level design is good. Parts are 3d, others are resident evil camera. In short it works okay, but I screwed up many times becaus of it. the graphics were good several years ago, but now they are muddy and polygonal. Aside from that, it's zelda. Nothing new. If you buy it, don't expect it to live up to all the hype.",Not as good as the hype
222,Nintendo,5,"There always comes along trend setters that some how cannot be bettered! Zelda is one of those games ,its challenging enjoyable adventurous fun!!!!!!!!!!! i loved every minute of it even though at times i wanted root out my hair i have no regrets having this game in my collection,one of the best games ever on 64.even though the 64 era has ended if you are a die hard gamer from time to time you may want to go back this game is definitely worth playing again and again there's always something you would have miss that you can find the next time around.",Zelda is a trend setter!!!!!!!!!!!!!!!!!!!!!!!!
223,Nintendo,5,"This title might be the best game ever. The best title for the N64 it is, beyond any doubts.- Graphics: I haven't played much N64, but, for all I know, this is the best you can get in the plataform. Beautiful enviroment, landscapes, well-designed characters, different places and detailed textures for this plataform. The graphics are hot, I mean it! And you didn't even need graphics, this game would be great even without them. This game will be forever known because it has changed the world of games with such 3D graphics plus the lock-on camera, this game will be forever reminded because of that. Approved graphics.- Sound: This game has the best soundtrack ever, if you ask me... Nearly every song in this game wins a 10/10 score. I really want to find a soundtrack for this game, because both the Ocarina songs and the in-game songs are awesome. Characters don't have voices, except when they scream, when they're scared and this kind of thing, so the voice acting isn't great. But the sound wins a 9/10 because of the nearly perfect soundtrack.- Fun: This game touches you with a great story, great characters, great songs. You really feel as if you were Link in the beautiful land of Hyrule, and that makes the game so good that you can't say it's not fun. When you feel like the character, you just can't stop playing, even in the boring parts (in other words, the Water and Fire Temples). The different times you play and the many secrets hidden (I mean it, many secrets, I highly doubt you can get them all!) makes the game even greater, even more perfect.- Educative: I really don't know why this game is rated E for Everyone... I feel like the game has some scary parts (in other words, the cemitery and the Shadow Temple), so it should be rated T for Teen, even though it has no great violence, no red blood (just green blood sometimes). But you parents shouldn't worry about that. This beauty must be taken to your children.Overall, there's nothing to say. I don't know what you're doing reading my review if you haven't played this game yet. This is one of those games you must beat during your lifetime (The Wind Waker, the last game in the series, is very good, but it isn't nearly as good as Ocarina Of Time). It might take a long time for you to beat it if you're always busy, because the game is not short, but you must try. It'll be an unforgettable experience to be Link in Hyrule.",Best Game Ever?
224,Nintendo,5,"When the Nintendo '64 was first introduced to the public in 1996, the game ""Super Mario '64"" revolutionized the gaming industry with the introduction of 3-D gaming.  However, it wasn't until two years later that Nintendo really perfected the 3-D adventure genre with the release of ""The Legend of Zelda: Ocarina of Time"".""Ocarina"" is, for lack of a better word, a nearly perfect game in almost every sense.  The graphics are great (for N64 standards), the music is fantastic, the gameplay is smooth, and the story is incredibly engaging.  Much like the Mario franchise before it, the Zelda franchise (although already somewhat established on the NES and SNES) took a simple character (Mario to Zelda), put him in an interesting environment (Mushroom Kingdom to Hyrule), and pits him against fantastic enemies.Of course, perhaps the true greatness of ""Ocarina"" is its balance between the essential gameplay and the sidequests.  While this game added more depth (riding a horse, getting items that, while not vital to the outcome of the game, will help you, etc.) than any previous game in history, it also wasn't too complicated (see ""Donkey Kong 64"").  In the game, Link has a straight-forward mission and accomplishes each objective in sequence...you only need to pursue the frivolous things if you so desire.The quirkiness of the game is also charming.  Along the way, Link meets a talking tree, gets trapped inside a fish's belly, befriends the roly-poly Gorons, and liberates temples that each correspond to some sort of natural theme (forest, ice, water, fire, etc.).  The first time I ever played ""Ocarina"", and every time since, I found myself amazed by the crazy and colorful characters that Nintendo came up with for each area of the game.Finally, a great adventure games also needs to have an intriguing plot (i.e. the reason why the ""Myst"" computer game series was such a big success while its clones failed), which ""Ocarina"" delivers superbly.  Right away, you are drawn into the storyline that includes rescuing Princess Zelda, defeating the evil Gannondorf, and bring peace to Hyrule again.  I know it may sound cheesy, but without an engaging plot the game would have been little more than a sword-slashing RPG with a few puzzles thrown in.Thus, I recommend ""Ocarina of Time"" to all gamers, whether young or old, beginners or experts.  The difficulty curve is set as such that you will be able to steadily improve your skills in time to defeat each obstacle before you, while enough really challenging side quests exist that you can also hone your skills to a ""tee"" if so desired.  So whether you want to fire up the old N64, dust off the old Gamecube (for which a version of ""Ocarina"" was released), or buy the game on the Virtual Console of your Wii, do so with confidence that you will instantly be charmed by this amazing work of video game creation.",The Greatest Adventure Game Ever Created
225,Nintendo,5,"This is most likely one of the best N64 Games Ever made, Its way better then Super mario 64 in everyway (and possibly Zelda too), its rich, colorful and very addicting, The soundtracks are also one of my favorite things about the game- it has a happy and also very awesome tune to them making them addictive (you just cant stop listening to it!), and the world designs (10 total I believe) are all very Beautiful and Gorgeous, I've beaten the game to 100% and I still go back to the worlds and gaze in thier amazement, its just really cool, this game is a MUST HAVE for any Nintendo 64 player, Im serious if you dont have this, your missing out BIG time.PS. check out its Sequel Banjo-Tooie after you've bought this!",MUST HAVE for any Nintendo 64 Collection!
226,Nintendo,4,"I've had this game since way back when it was released; I just never got the chance to write a review.The Story: Banjo's sister, Tooty, was ""the most beautiful girl around"" and Grunty the witch wanted her beauty, so she pulled an Amber Alert and took her to her lair. Banjo's lazy bum the whole time was sleeping. It's up to you to get jiggy's and notes and what-not to stop Grunty and get Banjo's sister back.Graphics: 9.5/10. Awesomely different and creative worlds. From a sewer, to a pirate ship on an island, to a desert and into an icy snowland, there are tons of different and unique worlds to play through. The graphics are stellar for the N64, with bright colors and cool characters with good animations. This is one of the best N64 games as far as graphics go next to games like Donkey Kong 64 and Legend Of Zelda: Majora's Mask.Sound: 9/10. There aren't really any voices in this game; just kind of sound effects that are different for each character. Blubber on Treasure Grove Cove sounds like he's burping or throwing up, Kazooie sounds like a gagging bird, Banjo sounds like a big old hick of a bear... and so on. The music in this game, though, is some of the catchiest and the best music i've heard in really any adventure game. The music doesn't really get old, and whoever created it is brilliant. Overall, the sound is really, really good.Control: 8.5/10. Being an adventure game, there are a lot of different controls for a lot of different moves. And since the N64 controller is the way it is ( pretty annoying ) it's easy to get confused even after playing for hours on end, just because you go brain dead. The controls are a bit strange at first to do some of the attacks, but you will get used to them anyways.Fun: 9/10. A great game from beginning to end. Get the jiggys, move on. Get the notes, move on. That simple? No. This game is challenging and is for all ages, even if it does have a kiddy approach. The game lasts maybe 40 hours or so depending on how fast you get through the game. Great characters, great level design, and fantastic music makes this a must buy. This is one of the best games on the N64, and I.M.O., the best adventure game. Pick this game up now; it is better than its sequel and the Game Boy Advanced ones, even if all three are fantastic. Buy this game!!9.3/10",Best Adventure Game I've Ever Played!
227,Nintendo,5,"Rare just has an extraordinary knack at making great games. Banjo Kazooie was released in 1998 and has been considered a classic since, and I too must agree with this well deserved honor. Well, why do I find this game fantastic? Well, I'll explain that in my review.First off let's talk about Banjo Kazooie's story. Banjo's sister Tooty is kidnapped by the wicked witch Gruntilda. Gruntilda has planned on swapping Tooty's beauty to her, but not if Banjo and his friend Kazooie can help it! Okay, seriously this story is pretty lame, but hey! It's a game. In My opinion, no matter how good the graphics are, or how great the story is, it all boils down to one thing. And that's gameplay. And Banjo Kazooie has fantastic gameplay.In Banjo Kazooie you play as Banjo and...well...Kazooie, and Kazooie stays inside Banjo's backpack at all times, but she's not useless. They both work as a team and learn many moves, which brings us to our next character, Bottles. Bottles the mole helps you learn different moves to help you defeat Gruntilda and rescue Tooty. But do you just walk up to Gruntilda and save Tooty? Not at all, there are several items to collect to defeat Gruntilda. The most important one is jiggies, there are ten jiggies in each world and you need several items to collect them. Along the way Bottles teaches you to use certain items, such as eggs to shoot through Kazooie's mouth, or how to fly when you collect enough feathers. Another essential item to collect is mumbo tokens. Gruntilda has hidden mumbo tokens all around her enormous lair and if you collect enough you can visit the great shaman Mumbo Jumbo and he will transform you into different creatures to help you along your journey. So you have plenty to do in this game, I can guarantee that. Another essential item are music notes, in each world one hundred music notes are scattered all around and if you collect enough you can open new doors in Gruntilda's massive lair. But I do find it to become quite tedious sometimes. Why? You may ask. Because each time you leave and re-enter a world all the notes are still there, no matter how many you've collected. Let's say you've collected ninety-nine out of the hundred possible music notes to collect, well if you leave the world and re-enter, you would have to collect all ninety nine notes again, you couldn't go searching for the one music note you hadn't collected. And while yet this situation is highly unlikely, it's still annoying no matter how many notes you have to re-collect. Fortunately, if you don't care about collecting all one hundred music notes, you don't have to because the game automatically saves the amount you've collected.There aren't too many moves to learn in Banjo Kazooie, and it didn't take me long to master them. And there aren't many control problems, actually the controls are almost perfect. But I did get frustrated with a feature that was not added in the game, I wish Banjo could hang on to ledges, there was many times in Clanker's Cavern where I could almost reach a ledge,  but it was just barely out of reach because I couldn't hang on to the ledge. While yet this wasn't too big of a deal, I think that feature could of made the game a little less frustrating. I was also very pleased with camera control, there are three angles to choose from except in a few rare areas and I found it easy to maneuver.I told you this game was made in 1998, right? Well the graphics are terrific. The different atmospheres to this game make it twice more enjoyable. You can relax in broad daylight in Treasure Trove Cove, or wonder at dark in Mad Monster Mansion. And I thought the last world Click Clock Wood was absolutely brilliant, it's a forest and you collect jiggies in the four season's spring, summer, fall and winter. I especially loved Freezeezy Peak, and it was so much fun climbing the huge snowman.I also loved the music in this game, each beat is catchy and it never got repetitive for me, and the sound effects were great as well...well the only complaint I could have is that there is no dialogue in the game, but I actually found the weird sounds from the characters kind of funny and I loved the insults between Kazooie and Bottles and Gruntilda's rhymes cracked me up, that's another reason I love this game, it has such a charm to it, not like some newer games, to many games have steered away from being innocent and charming, and this game has this quality.What more can I say? This game is fun to play, it has great replay value, the music, sounds and the worlds all sound and look absolutely fantastic and the difficult final fight with Gruntilda at the end was indeed terrific as well. It took me thirty hours to complete (without a guide) and I had so much fun solving puzzles and this game can test your mind at certain times. I will admit I did need help online for a few jiggies, but the ending sequence makes the occasional frustrations all worthwhile, very satisfying if you ask me. I'm now very anxious to play Banjo Tooie, as it's been claimed to be even better than the original. Banjo Kazooie is highly recommended, this game is indeed a classic.",Banjo Kazooie
229,Nintendo,4,"If you own a N64 and are looking for a game to play, go to your local game store and find Banjo-Kazooie! In my opinion, this game is simply amazing. The main plot throughout the game is that Banjo the bear and his faithful breegull sidekick Kazooie are attempting to rescue Banjo's little sister Tootie from the evil witch Gruntilda. Enjoy the game as you explore 10 exciting worlds, collect numerous puzzle pieces(open worlds), and rescue your sister from the evil clutches of Gruntilda.",One of the most imaginative and creative games I've ever played!!
230,Nintendo,5,Great game!,Five Stars
231,Nintendo,5,"If Mario 64 was good than Banjo was Mario perfected.Amazing game.Another gem from years ago that I played start to finish multiple times.Amazing levels.Perfect control.Great but hokey music.Some people were annoyed by the ""voices"".I thought they were hilarious.The camera does get a little crazy here and there but this was 3D platforming in it's beginning and really, the camera is about as perfect as a 3D platforming camera can be.To summarize...Great gameplay.Awesome graphics for the time.An ending riddle that had me looking for a way in for weeks on end.(A real bummer that the two games DIDN'T link after all).That's probably the biggest disappointment that all those mystery areas were never revealed by the N64.Otherwise....another great platformer from the golden age of platforming, collect a thons.Highly recommended.",One of the best platformers.
232,Nintendo,4,"Developer Rare is a master at infusing originality into their imitations. This isn't a knock against them. William Shakespeare pulled stories and plots from other writers and crafted masterpieces. Rare is gamedom's Shakespeare, in that regard. Banjo-Kazooie is obviously influenced by Super Mario 64, although it's always unfortunate for a game to be compared to that masterpiece. While Banjo-Kazooie lacks Super Mario 64's magic and ingenuity, it has its own magic that sets it apart from Nintendo's behemoth.The Good:+ A fun story+ An imaginative use of its characters+ Creative worlds to exploreThe Bad:-- Too easy and short-- The few parts that are too hardThe Ugly? Why is Kazooie so insulting?Story--9/10The first thing that stands out is the dialogue, especially of the evil witch, Gruntilda, or Grunty, who speaks in clever rhymes. It's refreshing all the more that what she says is often funny. The game begins with her asking her mirror, ""Who is the most beautiful of them all?"" Of course, it couldn't be Gruntilda. There's nothing even remotely pretty about a fat, green hag. The most beautiful of them all is Banjo's younger sister, Tooty (who looks similar to Tiny Kong of Donkey Kong fame). So Grunty sets off to kidnap Tooty and succeeds, leaving only the mole, Bottles, as a witness. Bottles must survive a downpour of Kazooie's insults and witticisms to explain the kidnapping to Banjo and Kazooie. The question becomes, can Banjo and Kazooie save Tooty before Grunty robs her of her beauty and transfers it to herself?Gameplay--8/10Here is the game's bane and boon. Everything else sets it up wonderfully. The soundtrack is great, the visuals are very nice, and the opening story sequence is funny. The game controls smoothly and you have plenty of moves to learn and use throughout. The levels are varied, with plenty of collectibles and other goodies to discover. But these levels are so small, so short, so easy. I never spent an hour and a half on any one level, and most of them took less than an hour to complete. In that time, I could collect ten jigsaw puzzle pieces, one hundred musical notes, and numerous other items such as the Mumbo Jumbo skulls, extra lives, and Jinjos. Compared to Super Mario 64, I can't help but say, is that all?There are a total of nine worlds, as well as a main hub world, which is too labyrinthine for its purpose. Rare goes a little overboard as to the amount of collectibles they expect gamers to gather. Unless you use cheats, it takes 94 out of the 100 Jigsaw pieces total to unlock every single world, including the final fight with Grunty. That's not too difficult, as I'd say about 97 of those Jigsaw pieces are a piece of cake. More than 880 of the 900 music notes are needed in order to give you somewhat of a chance against the unfairly difficult fight with Grunty (you just can't count on Rare to make a strictly children's game: see Diddy Kong Racing).These are mostly criticisms, but they comprise a small percent of the game. You will spend most of it enjoyably. Despite the very easy difficulty, it isn't boring. There's plenty to explore in the levels, and as they go on, they become larger and more complex, especially the sprawling final level. Rare flexes all of its creative muscles in that level, revolving around the four seasons, and even includes a few semi-stories with some new characters. Not that the other levels are clunkers, but if only they could provide the same sort of entertainment, the rest of the game would have been that much more enjoyable.Longevity--5/10A game should only be as long as it needs to be, but I think Banjo-Kazooie needed to be a little longer. Considering what Nintendo did years earlier in Super Mario 64, it's no excuse that Rare couldn't match that level of magnitude. But it's unfair to compare any game to Super Mario 64. Most gamers will complete this, all 100 Jigsaw pieces, almost all 900 music notes, in less than twelve hours. After finishing it, there's no reason to go back. The cheats only give you infinite resources, but what's the point when you've already finished the game? The only way a game like this can extend its life is for the single player adventure to be a little longer.",A bird in a backpack is worth more than two in a bush
233,Nintendo,5,"This is one game that will test your skills, on how to figure things out, but if you want to take the easy way out you can always get bottles the neer sighted mole's help. One thing i like about this game is that when Bottle & Kazooie confront each other they always throw smack at each other which makes the storyline more funnier. This is a pretty cool game, it's worth buying. I had fun playing it, i will buy it.If you liked this game check out all of the other Banjo & Kazooie games.",A Pretty Darn Fun Game.
234,Nintendo,5,"One of the best games on the N64, it combines action, adventure, puzzle and other elements as you go through awsome based levels to beat it.",Intresting Game.
235,Nintendo,5,"Goldeneye 007, Killer Instint, The Donkey Kong Country series, Conker, Diddy Kong Racing....those were the good ol' days when Rare was still relevant.  Before they sold their souls to Microsoft and lost all credibility.  And in my opinion, the peak of Rare was with the Banjo games (kazooie & tooie) on Nintendo 64.  Kazooie, to me, defines the N64 3-D platformer.  While many will say Mario 64, which is a near perfect game.  I think the Nostalgia sometimes forgets how much BETTER Banjo Kazooie was.  Back in '98 rare was on a roll.  This game was yet another grandslam.  A brand new franchise, cut from scratch.  And it's absolutely amazing.  I won't go into all the details and story as my fellow reviewers have already made clear.  All I can add is this game is easily one of the best games of the late 90's.  It was a game I picked up and loved immediately.  My only question is WHAT the **** happened to rare?!!  They were so amazing with Nintendo, then dropped bomb after bomb for the X-Box consoles.  I'm not a Nintendo fanboy, so don't even go there.  But Rare took a big dookie all over this series with the newer games on Microsoft consoles.  The 1998 game will always be the best.  And I hope someday the brothers who originally ran Rare will comeback to bring the infamous ""Banjo Threeie"" to life on any console!!",The Golden Age of Rareware
